Esper Stormblade,ARB,Les meneurs d’orage finirent par apprécier la nouveauté des vents volcaniques de Jund.,
Ethercaste Knight,ARB,"« Chaque jour, nous nous enveloppons d’acier. L’étherium n’est-il pas l’étape logique suivante ? »",
Etherium Abomination,ARB,L’étherium de cent Esperites massacrés lui donna la vie.,
Ethersworn Shieldmage,ARB,"« Vous voyez, enfants de métal ? Déjà vos corps rejettent la blessure. Continuez dans notre voie et la perfection vous appartiendra. »",
Etherwrought Page,ARB,"Une page non reliée est une énigme, sans couverture et sans contexte, un objet fétiche pour l’hégémon.",
Fight to the Death,ARB,"Quand le silence tombe sur le champ de bataille, c’est rarement à cause d’un cessez-le-feu.",
Filigree Angel,ARB,"« Je cherchais l’illumination et l’étherium de Crucius m’a ouvert les yeux. J’aimerais partager ma vision avec vous, mais vous devez d’abord croire. »",
Flurry of Wings,ARB,« Nous sommes nés soldats. L’appel du combat annonce notre retour au bercail. »,
Giant Ambush Beetle,ARB,Elle attend dans l’immobilité la plus totale. On pourrait la confondre avec une statue si de temps en temps on ne la voyait pas dévorer ses victimes.,
Glory of Warfare,ARB,« Leurs espoirs brisés sur nos boucliers ! Leur victoire tranchée par nos épées ! »,
Gloryscale Viashino,ARB,"« C’est un nouveau monde et une nouvelle guerre. Nous avons besoin de guerriers qui connaissent le chaos et qui savent le combattre. »
—Lisha de l’Azur",
Godtracker of Jund,ARB,« Les béhémoths se plaisent à paître comme du bétail tandis que les dragons ravagent et conquièrent. Je sais quel exemple suivre. »,
Gorger Wurm,ARB,"Sur une Alara déchirée par la guerre, le gosier d’une guivre est parfois un des lieux les plus sûrs qu’il soit.",
Grizzled Leotau,ARB,"« Il n’y a aucune gloire à mourir de vieillesse, même les léotaux le savent. Quand leur robe prend la couleur de l’hiver, ils partent pour les régions les plus dangereuses pour mourir comme ils ont vécu. »
—Aarsil la Bénite",
Identity Crisis,ARB,"« Pour rejoindre nos rangs, il faut être pur. Pour être pur, il faut avoir reçu la bénédiction de l’étherium. Pour recevoir sa bénédiction, il faut s’oublier »
—Prière des Éthermentés",
Illusory Demon,ARB,"Dans le Maelstrom, une illusion optique peut se nourrir de chair humaine.",
Intimidation Bolt,ARB,"Pendant des heures, ils ne virent que l’horrible silhouette de leur maître hurlant.",
"Jenara, Asura of War",ARB,"Les soldats blessés levèrent les yeux, rassurés par son apparition. Mais elle les survola, les yeux rivés sur leur ennemi.",
Jund Hackblade,ARB,Les chevaliers en étaient au milieu de leurs rites de pré-combat quand ils réalisèrent que la brute putride allait sauter les préliminaires.,
Knight of New Alara,ARB,"« J’accueille tout Alara, Grixis tout comme Bant. Que mon ancienne patrie fasse de moi un traître. Je ne le fais pas pour la gloire, mais parce que c’est juste. »",
Knotvine Paladin,ARB,"« Il est issu d’une nouvelle race de gardien qui prend ce qu’il y a de meilleur dans son monde et le nôtre. »
—Mayael l’Anima",
Lavalanche,ARB,Le sang bouillonnant d’Alara ne peut être retenu ni par la terre ni par la pierre.,
Leonin Armorguard,ARB,Les nacatls portent bien l’armure d’acier et les griffes forgées.,
Lord of Extinction,ARB,Les cris désespérés des morts se combinent pour former son rire.,
Lorescale Coatl,ARB,"« L’illumination que je n’ai jamais pu saisir dans l’étherium, je l’ai trouvé tracée dans les écailles du coatl. »
—Ranalus, hérétique vedalken",
Madrush Cyclops,ARB,La mort survient en un clin d’œil.,
Maelstrom Pulse,ARB,"Lors de la collision des éclats, des cultures entières disparurent sans laisser de trace.",
Mage Slayer,ARB,"« Quand le porteur a suffisamment de force, peu importe l’épée. »
—Kresh aux Nattes sanguinolentes",
Magefire Wings,ARB,"Donner des ailes à une bête ne lui enlève pas sa peur de l’altitude — ni sa peur du feu, d’ailleurs.",
Marisi's Twinclaws,ARB,"« On dirait qu’ils sont en surnombre. »
« Quelle chance. Moi qui pensait qu’on allait s’ennuyer. »",
Meddling Mage,ARB,« Ces terres condamnent leur peuple par leur violence. Ces lâches n’ont pas la volonté de s’opposer au désordre. »,
Messenger Falcons,ARB,Tant d’avemains avaient péri en explorant les fronts lointains que les capitaines de chevalerie recrutaient des faucons nayens comme messagers.,
Mind Funeral,ARB,"« L’âme n’est qu’autant éternelle que je le désire. »
—Sharuûm l’Hégémon",
Monstrous Carabid,ARB,Que se passe-t-il quand un plan de prédateurs entre en collision avec quatre plans de proies ?,
Morbid Bloom,ARB,"« Les damnés sont le terreau de mon jardin. »
—Jorshu du clan Nel Toth",
Mycoid Shepherd,ARB,"Quand le mana pur inonda les éclats, il apporta avec lui un sentiment d’unité qui toucha même la vicieuse chaîne alimentaire de Jund.",
Naya Sojourners,ARB,Les elfes s’étaient aventurés dans un monde qui ressemblait à une tombe béante — un acte de courage ou de folie ?,
Nemesis of Reason,ARB,Il n’existe pas de mots qui la décrivent. Il n’existe pas de pages qui la relatent. Il n’existe pas de contes qui lui survivent.,
Nulltread Gargantuan,ARB,"Il écrase tout, mais ne laisse aucune trace de son passage — aucun débris, aucune âme en ruine, pas même une empreinte de pas.",
Offering to Asha,ARB,"« Son corps appartient désormais à Bant. Son âme ? Honnêtement, je n’en sais rien. Je suppose qu’elle appartient aux anges. »
—Rafiq aux Innombrables",
Predatory Advantage,ARB,Ceux qui oublient leur passé sont condamnés à être dévorés par lui.,
Putrid Leech,ARB,Elle réagit aux réserves de nourriture abondantes de Naya en formant des gueules supplémentaires.,
Qasali Pridemage,ARB,"Un doyen dans une bande, un membre de la caste Sigillée dans une autre.",
Reborn Hope,ARB,"« C’est dans les ténèbres que s’embrase le plus fort espoir. »
—Hadran, planteur de graine solaire de Naya",
Retaliator Griffin,ARB,Œil pour œil. Dent pour dent. Les griffons ont un certain sens de la justice.,
Rhox Brute,ARB,"« Dans ce nouveau monde, j’ai vu les rhoxs autrefois dévoués prendre les armes aux côtés des sauvages de Jund. Je pourrais en être offensé, mais je comprends la sagesse de leur choix. »
—Gernan, archer de Raidaube",
Sages of the Anima,ARB,Les pistedieux découvrirent de nouveaux panthéons de divinités animales au-delà des frontières de Naya.,
Sangrite Backlash,ARB,"« La sangrite est le cœur vivant du dragon. Il n’est donc pas surprenant que tant de poitrines d’imbéciles explosent en essayant de la contenir. »
—Sarkhan Vol",
Sanity Gnawers,ARB,La dernière pensée qui traverse l’esprit de leur victime est celle qu’ils arrachent à son crâne.,
Sen Triplets,ARB,Elles sont les maîtresses de votre esprit.,
Sewn-Eye Drake,ARB,"« Trop las pour charger, trop prudent pour servir. C’est fini. »
—Sedris, le Roi traître",
Sigil Captain,ARB,"« Un sigille accordé pour le courage, l’autre, pour avoir survécu au Col de l’Escouflenfer. »",
Sigil of the Nayan Gods,ARB,"Tandis que les elfes apprenaient les hymnes des anges, les chevaliers, eux, apprenaient les rugissements des titans.",
Sigiled Behemoth,ARB,"« Ne prenez pas l’aide d’un béhémoth pour de la soumission. »
—Mayael l’Anima",
Singe-Mind Ogre,ARB,"Même les baumeurs de Bant ne pouvait pas soigner les incurables, mais partager leur tourment les aida.",
Skyclaw Thrash,ARB,Leurs nouvelles ailes scintillaient élégamment et fonctionnaient partiellement.,
Slave of Bolas,ARB,Nicol Bolas ne fait aucune différence entre serviteurs et victimes.,
Soul Manipulation,ARB,"« La vie et la mort sont toutes deux réversibles. »
—Nicol Bolas",
Soulquake,ARB,"Le Maelstrom provoqua une vague de mana brut qui balaya le champ de bataille, entraînant combattants et cadavres dans son sillage.",
Spellbound Dragon,ARB,"Un roi sur Jund, un serf sur Esper.",
Spellbreaker Behemoth,ARB,"« Certains pensent que son immunité à la contremagie a évolué à cause des perpétuelles attaques de mages sur Naya. Si vous voulez mon avis, il a juste avalé quelques sorciers. »
—Broka, batteur-chasseur",
Sphinx of the Steel Wind,ARB,Personne n’a encore correctement répondu à son énigme : « Pourquoi devrais-je épargner votre vie ? »,
Stun Sniper,ARB,"La pointe de ses carreaux a beau être émoussée, la précision de son tir est hors pair.",
Tainted Sigil,ARB,"Les sigilles corrompus par les étrangers ne perdent pas leur pouvoir, seulement leur pureté.",
Talon Trooper,ARB,"« Les vents volcaniques transforment le ciel de Jund en vaste labyrinthe. Si nous voulons envahir, nous devons d’abord connaître leurs méandres invisibles. »",
Terminate,ARB,"« J’avais déjà vu la mort. Ma mère succombant à la maladie, mes camarades se vidant de leur sang sur le champ de bataille . . . Mais je n’avais jamais rien vu d’aussi horrible. »
—Taani, berserker d’Etlan",
Thopter Foundry,ARB,"« L’étherium est rare. L’innovation ne l’est pas. »
—Tezzeret",
Thraximundar,ARB,Son nom signifie « celui qui peint la terre en rouge ».,
Time Sieve,ARB,"« Je prie de ne jamais être considéré inutile ou dépassé. »
—Sharuûm l’Hégémon",
Unbender Tine,ARB,Les créations nées de la folie peuvent contenir une grande puissance. La voie qui y mène est aussi tortueuse que l’esprit de son créateur.,
"Uril, the Miststalker",ARB,"Il rôde dans la mante blanche, des brumes où même les gargantuesques peuvent se cacher.",
Vectis Dominator,ARB,"« J’apprécie l’art des télémines, mais les créatures des autres mondes proposent une performance bien plus saisissante. »
—Ennor, mentaliste",
Vedalken Ghoul,ARB,"Quatre nuits durant, après le décès d’Ennor et la récupération de son étherium, ses réceptacles furent retrouvés sans vie, l’étherium arraché de leurs cadavres.",
Vedalken Heretic,ARB,"« L’étherium me troublait la vue, me bouchait les oreilles, désensibilisait ma peau. Maintenant que je peux sentir à nouveau, je peux commencer à apprendre. »",
Vithian Renegades,ARB,« Voici la preuve que ce qui a été fait peut encore être défait. L’espoir que nous pensions mort reviendra glorieusement à la vie. »,
Wall of Denial,ARB,Il procure ce dont tout mage perspicace a le plus besoin — du temps pour la réflexion.,
Wargate,ARB,"Les mages de Bant appellent toujours les cieux à l’aide, mais les anges ne sont pas les seuls à leur répondre.",
Winged Coatl,ARB,"Les nacatls ont appelé cette nouvelle espèce « vetli », du nom de leurs flèches empoisonnées.",
Zealous Persecution,ARB,"« Jharic revint de Grixis changée, le regard hanté. Elle les détruisit avec une sinistre joie qui me fit trembler. »
—Capitaine de chevalerie Wykorn",
Ana Disciple,AP,« Les seules bénédictions de Gaia ne suffisent plus. »,
Angelfire Crusader,AP,Rien ne brûle plus que la flamme d’une rage sacrée.,
Bloodfire Colossus,AP,Il prend toute sa force dans le feu qui l’habite.,
Bloodfire Dwarf,AP,"Pour eux, la seule mort honorable laisse derrière elle un cratère.",
Bloodfire Kavu,AP,"Cœur de feu, sang de lave, crocs de pierre.",
Bog Gnarr,AP,Tous les défenseurs de Dominaria ne se nourrissaient pas de lumière.,
Captain's Maneuver,AP,Sissay découvrit que la coque réfléchissante de l’Aquilon pouvait être utilisée comme une arme défensive.,
Ceta Disciple,AP,"« La mer a tout ce que l’on peut souhaiter, encore faut-il savoir le lui demander. »",
Coalition Honor Guard,AP,"Ils portaient le drapeau qui guidait leur armée, et ne se souciaient pas de leur propre défense.",
Coastal Drake,AP,"Quand les kavrus sortirent de leurs anciens nids, il fallut revoir la chaîne alimentaire.",
Consume Strength,AP,"Lorsque les troupes de Multani envahirent Urborg, la pourriture des marais devint un festin pour les vivants.",
Death Grasp,AP,Yaugzebul exultait en voyant les deux héros s’affronter.,
Dega Disciple,AP,« Il n’y a pas d’égalité dans le pouvoir. Il y en a seulement plus ou moins. »,
Diversionary Tactics,AP,"« Ce truc est vieux comme le monde », dit Guff. « Et c’est moi qui l’ai inventé. »",
Divine Light,AP,"« Phyrexia ne pardonne jamais. Et moi je ne pardonne pas quand je suis en colère. »
— Seigneur Vent des vertus.",
Dragon Arch,AP,"Dans leur désir forcené de se servir de la voûte, les magiciens oubliaient souvent que si elle facilitait l’invocation des dragons, elle n’aidait guère à les contrôler.",
Dwarven Patrol,AP,Un guerrier nain ne regarde jamais en arrière.,
Ebony Treefolk,AP,Ses racines peuvent boire aussi bien à l’eau pure d’une source claire qu’au sang huileux d’un guerrier phyrexian.,
Evasive Action,AP,Les bons commandants apprennent rapidement à se servir du terrain.,
Fervent Charge,AP,Crovax était presque enterré sous le poids de ses adversaires.,
Flowstone Charger,AP,Une manne de fluipierre et une mine de fureur.,
Foul Presence,AP,"Dans la langue phyrexiane, le même mot signifie à la fois « douleur » et « évolution ».",
Gaea's Skyfolk,AP,La grâce de la forêt et l’esprit de la mer.,
Gerrard's Verdict,AP,Un cœur de lumière et une âme de noirceur ne peuvent coexister.,
Glade Gnarr,AP,"Selon la légende, l’apparition de ce gnarr est un bon présage pour les défenseurs.",
Goblin Trenches,AP,Le sol se souleva et se changea en des milliers de guerriers minuscules. La bataille était loin d’être terminée.,
Helionaut,AP,"L’espoir maintenait les défenseurs en vol, mais seul le courage les maintenait au combat.",
Ice Cave,AP,Même le froid oppressant de la caverne ne pouvait calmer la rage d’Éladämri.,
Index,AP,"« Voyons voir… Mercadia, mercenaire, minotaure… je devrais revoir mon système de classement. »",
Jaded Response,AP,"« Que tout le monde se calme. Il n’y a rien ici que nous n’ayons déjà vu. »
— Sissay.",
Jilt,AP,"« Vous n’êtes pas mon Hanna »
— Gerrard, à Yaugzebul.",
Jungle Barrier,AP,"Soudain tout Dominaria fit une pause, tout son mana mobilisé d’un seul coup : Multani venait de déplacer la Yavimaya aux confins d’Urborg.",
Kavu Mauler,AP,"Pour les kavrus, les Phyrexians sont juste des apéritifs à croquer.",
Lay of the Land,AP,La victoire ne sourit ni au fort ni au faible. Elle sourit à celui qui la prépare.,
Living Airship,AP,"Le vaisseau a un équipage de trois membres : le pilote, le canonnier et le vaisseau lui-même.",
Llanowar Dead,AP,"Tout comme les feuilles quittent les branches des arbres, les morts quittèrent leur terrelfe.",
Martyrs' Tomb,AP,"Honore les braves qui ont combattu,
Honore les morts qui sont tombés,
Honore le monde qu’ils ont sauvé.
— Inscription du mémorial.",
Mournful Zombie,AP,"Traités avec un mélange d’herbes et de potions, ses bandages ont un remarquable effet de préservation, même sur les vivants.",
Mystic Snake,AP,Ses crocs vous déchirent avant même que vous n’ayez entendu son sifflement.,
Necra Disciple,AP,« L’obscurité cache presque la lumière. »,
Overgrown Estate,AP,Le déclin de la maison ancestrale de Crovax reflétait le déclin de son âme.,
Penumbra Bobcat,AP,Ce félin a deux vies et en veut plus encore.,
Penumbra Kavu,AP,"« Ces kavrus sont si butés qu’ils refusent de mourir. »
— Tahngarth.",
Pernicious Deed,AP,"« Yaugzebul » murmura Freyalise en enclenchant la bombe, « tu vas maintenant payer pour ta traîtrise. »",
Phyrexian Arena,AP,« L’arène de la guerre a pour nous tant d’attrait. »,
Phyrexian Gargantua,AP,Le gargantua donne des cauchemars même aux autres phyrexians.,
Phyrexian Rager,AP,Elle ne fait pas de prisonniers mais elle garde les meilleurs morceaux pour Phyrexia.,
Planar Despair,AP,Tout Dominaria se recroquevilla lorsqu’arrivèrent Yaugzebul et sa suite.,
Powerstone Minefield,AP,"« Nous avons payé cher, trop cher, pour avancer jusqu’ici. Nous ne retraiterons pas.»
— Grizzlegom.",
Putrid Warrior,AP,"« Je n’aime guère cela » dit Grizzlegom,« mais je ne refuserai aucune aide. »",
Quagmire Druid,AP,Les druides avaient consacré leur vie à préserver Dominaria. Certains y consacrèrent aussi leur mort.,
Quicksilver Dagger,AP,Les nains utilisaient le vif-argent comme une arme. Ils appelaient cela « forge instantanée. »,
Raka Disciple,AP,« Le fort peut aussi être subtil. »,
Razorfin Hunter,AP,"Nul ne sait s’ils étaient déjà là, cachés au plus profond des abysses, ou si l’immixtion phyrexiane les a suscités.",
Reef Shaman,AP,"D’un seul geste, elle peut rendre obsolète des milliers d’années de cartes marines.",
Savage Gorilla,AP,Ces gorilles omnivores suivent un régime composé à parts égales de fruits et de Phyrexians.,
Shield of Duty and Reason,AP,Le devoir : défendre. La raison : survivre.,
Shimmering Mirage,AP,"« Oh, c’est tout ce que vous vouliez ? Pourquoi ne pas l’avoir dit plus tôt ? »
— Une shamane des brisants.",
Smash,AP,"« Ils sont moches et ils sont sur mon chemin. »
— Tahngarth.",
Soul Link,AP,Ils dansaient comme des marionnettes sur un air que seul Yaugzebul pouvait entendre.,
Spectral Lynx,AP,"Ce cousin des ombres, ce lynx, chasse les âmes et non les corps.",
Standard Bearer,AP,Le drapeau était un point de ralliement pour l’armée et une cible pour l’ennemi.,
Symbiotic Deployment,AP,"« Vous connaissez votre mission. Je connais votre courage. La Forteresse va connaître la défaite. »
— Éladämri.",
Temporal Spring,AP,Une seule goutte de l’eau de la source vous ramène une semaine en arrière.,
Tranquil Path,AP,Freyalise donna aux Arpenteurs tout le temps nécessaire en dégageant un chemin à travers l’enfer de Phyrexia.,
Tundra Kavu,AP,L’improbable croisement entre un jaguar et un tatou.,
Unnatural Selection,AP,"Ce que la nature a fait, la magie peut le modifier.",
Urborg Elf,AP,Les elfes d’Urborg sont aussi capricieux et mortels que le marais lui-même.,
Urborg Uprising,AP,"En Urborg, la mort n’est plus un état permanent.",
Vindicate,AP,"« Ne pleurez pas sur moi. Je suis mon destin. »
— Gerrard.",
Vodalian Mystic,AP,"« Certains soirs, contemplant l’océan, je pourrais jurer qu’il change de couleur. »
— Sissay.",
Whirlpool Rider,AP,"Là où le vent rencontre l’eau, le changement est inévitable.",
Zombie Boa,AP,Il ne connaît pas la faim. Il aime simplement manger.,
Aggravate,AVR,"« Maudits barbares ! Ils ont mis le feu à mon fauteuil préféré ! Tuons-les tous ! »
—Anje Falkenrath",
Alchemist's Apprentice,AVR,"Effets secondaires possibles : odeurs fétides, vapeurs brûlantes et non-existence spontanée.",
Alchemist's Refuge,AVR,"Les alchimistes persécutés se réfugièrent dans les confins sauvages du Kessig, en quête de solitude pour continuer leur art macabre.",
Amass the Components,AVR,« Je savais bien que cette bave de salamandre me servirait un jour ! »,
Angel of Glory's Rise,AVR,« Justice n’est faite qu’une fois la morte-vie vaincue. »,
Angel of Jubilation,AVR,"« Même si tout le mal n’est pas expurgé d’Innistrad, nous avons enfin une raison de nous réjouir. »",
Angelic Armaments,AVR,"Forgés aux heures sombres, sur la flamme éternelle.",
Angelic Wall,AVR,"« L’air vibra, comme brassé par les ailes d’un ange, et l’ennemi fut repoussé. »
—Récits d’Ikarov le Voyageur",
Angel's Mercy,AVR,« Je comprends vos peurs. J’ai pitié de vos doutes. Je vous absous des unes et des autres. »,
Angel's Tomb,AVR,"« La foi peut donner vie aux pierres elles-mêmes. »
—Écrits de Mikaeus",
Appetite for Brains,AVR,"Comme pour une pêche, la première bouchée est toujours la plus juteuse.",
Arcane Melee,AVR,Les débats entre sorciers ne sont jamais de nature strictement académique.,
Archangel,AVR,Les cris des séraphins cuirassés résonnèrent dans les cieux et les ténèbres furent contraintes d’opérer un repli tactique.,
Archwing Dragon,AVR,"Plus vif qu’un ange, plus cruel qu’un démon... et aussi implacable qu’une goule.",
"Avacyn, Angel of Hope",AVR,"Une volute dorée jaillit du Helgruft vers le ciel. Une formidable explosion pulvérisa le monolithe d’argent, libérant enfin Avacyn de sa prison.",
Banners Raised,AVR,"Après la destruction du Helgruft, les foules craintives se transformèrent bientôt en bataillons intrépides.",
Barter in Blood,AVR,"« Pour le bien d’Innistrad, chacun doit consentir des sacrifices. »
—Sorin Markov",
Battle Hymn,AVR,"« Une église, ce n’est qu’un amas de planches et de murs. Tandis qu’une congrégation, c’est une prière fervente adressée aux anges. »
—Kolman, doyen de Gatstaf",
Bladed Bracers,AVR,Forgés à partir des débris du Helgruft.,
Blood Artist,AVR,"« À grand art, grandes souffrances. »",
Bloodflow Connoisseur,AVR,"« La mort, non pour survivre mais au nom de la vanité et du plaisir ? Telle est la décadence que je me suis efforcé de refréner. »
—Sorin Markov",
Bone Splinters,AVR,"« Que méritez-vous, l’arête d’un fémur ou le tranchant gracieux d’un avant-bras ? J’hésite, j’hésite... »
—Gisa la Démente",
Borderland Ranger,AVR,« Il n’y a qu’une seule route entre le Kessig et la Stensie. Sauf si vous me suivez. »,
Bower Passage,AVR,"Aux heures les plus sombres, certains avaient tourné le dos à Avacyn. Désormais, les terres sauvages du Kessig sont leur dernier refuge.",
Builder's Blessing,AVR,"« Ajoutez des protections saintes au mortier, sans quoi le sang coulera dans les rues. »
—Vadvar, forgepierre de Thraben",
Butcher Ghoul,AVR,"En l’absence de conscience, elle ne craint pas la mort. En l’absence d’âme, elle ne rechigne pas à tuer.",
Call to Serve,AVR,"La grâce est un don, jamais une récompense.",
Captain of the Mists,AVR,« Je ne suis pas un simple capitaine de navire. Le vent du nord est mon comparse. La marée est mon second. »,
Cathars' Crusade,AVR,L’espoir entretenu par les guerriers saints d’Avacyn aux heures les plus sombres sera désormais porté à travers Innistrad.,
Cathedral Sanctifier,AVR,"« Le mal sera bientôt éradiqué. Pour l’heure, Innistrad a surtout besoin de se rétablir. »",
Cloudshift,AVR,"« Même les nuages d’orage s’inclinent pour vénérer Avacyn. »
—Doyenne Rimheit",
Commander's Authority,AVR,"« Arborez fièrement cet insigne, gage de foi inébranlable et d’actes généreux accomplis avec bravoure. »",
Conjurer's Closet,AVR,"« Demain affiche le visage d’hier. »
—Kordel le Cryptique",
Corpse Traders,AVR,"Quand on ne respire plus, on ne se plaint pas davantage.",
Craterhoof Behemoth,AVR,Ses empreintes d’aujourd’hui sont les lacs de demain.,
Crippling Chill,AVR,Un souffle du geist suffit pour que vos veines deviennent des rivières de glace et que votre cœur se fige entre deux battements.,
Crypt Creeper,AVR,"« C’est donc vrai, ce que l’on raconte. Ce qui ne nous tue pas nous rend plus forts. Ou, à tout le moins, plus étranges. »
—Capitaine Eberhart",
Cursebreak,AVR,"C’en était fini de son statut de paria du village, des quolibets et de la honte. Sigrun était enfin libre.",
Dangerous Wager,AVR,"« Allez l’ami, fais rouler les osselets. Qu’est-ce que t’as à perdre ? »
—Tobias, marchand d’Erdwal",
Dark Impostor,AVR,"« Ah, c’est la belle vie. Je comprends pourquoi tu tenais tant à la préserver. »",
Death Wind,AVR,Leukin contempla les plumes d’ange fumantes. « Fuyez ! » hurla-t-il à sa patrouille. « Nous n’avons pas l’ombre d’une chance ! »,
Defang,AVR,"Une fois les vampires désarmés, on leur distribue des épées de bois et ils sont contraints d’assister les Duellistes de Minuit dans leur entraînement.",
Defy Death,AVR,Gisela accula le démon meurtrier au milieu des tombes des villageois défunts. « Une fin appropriée » murmura-t-elle en levant son épée.,
Demolish,AVR,"« Pour venir à bout d’un skaberen, c’est le labo qu’il faut détruire, pas le monstre. »
—Rem Karolus, lame des Inquisiteurs",
Demonic Rising,AVR,"Quelle est la plus grande folie, invoquer un démon... ou espérer qu’il témoigne de la gratitude ?",
Demonic Taskmaster,AVR,La soumission à une puissance supérieure est la seule loi qui prévale aux abysses.,
Descent into Madness,AVR,Cet escalier descend dans les deux directions.,
Desolate Lighthouse,AVR,"Une vigie solitaire faisant face aux tempêtes, ouragans et déferlantes d’esprits homicides.",
Devastation Tide,AVR,Difficile de lutter contre une force née d’une volonté divine.,
Devout Chaplain,AVR,"« Par décret d’Avacyn, nous purifierons ces reliques de leur passé démoniaque. »",
Dread Slaver,AVR,"Au royaume des décérébrés, le trépané est roi.",
Dreadwaters,AVR,"S’égarer dans le Morkrut, c’est prendre le risque de s’y noyer.",
Driver of the Dead,AVR,"Boutés hors de leurs terrains de chasse ancestraux, certains vampires eurent recours au commerce de cadavres après avoir vu leurs domaines incendiés par les cathares.",
Dual Casting,AVR,"Plusieurs heures après l’ouverture du Helgruft, il recouvra ses pouvoirs au double de leur puissance.",
Eaten by Spiders,AVR,"Après avoir goûté à de nombreuses victimes, les araignées ont développé un appétit tout particulier pour les morts-vivants et leur attirail.",
Emancipation Angel,AVR,« Tu as fait de ton mieux. Je t’autorise à prendre du repos. »,
Essence Harvest,AVR,Le capitaine Lewenheart découvrit la preuve de l’existence d’un culte démoniaque au sein du clergé. Les serviteurs de Skirsdag ne lui donnèrent pas l’occasion de voir aboutir son enquête.,
Exquisite Blood,AVR,"Même quand les humains eurent repris le dessus, il s’en trouva certains prêts à donner leur vie en échange d’une promesse d’immortalité.",
Farbog Explorer,AVR,« Je pataugerais volontiers dans mille marais si cela permettait à une âme de trouver le repos. »,
Favorable Winds,AVR,"Alors qu’on les croyait éteints depuis longtemps, des vols de gryffs réapparurent suite au retour d’Avacyn.",
Fervent Cathar,AVR,« Je ne lâcherai mon épée qu’à l’heure de ma mort. Et je ne compte nullement le faire aujourd’hui. »,
Fettergeist,AVR,Les doutes des vivants les entravent après la mort.,
Fleeting Distraction,AVR,"Premier sort enseigné aux jeunes mages, il sauve bien des vies quand les mains sont trop petites pour tenir une épée.",
Flowering Lumberknot,AVR,"« Auparavant, il dévorait les trappeurs. Désormais, il nous suit comme un chien. »
—Alena, trappeur de Kessig",
Gang of Devils,AVR,"« Comment j’aurais pu savoir qu’ils allaient exploser ? »
—Gregel, milicien de la comté",
Geist Snatch,AVR,Anges et démons ne sont pas les seuls à écouter vos prières.,
Ghostform,AVR,« Rien n’est jamais vraiment impénétrable. »,
Ghostly Flicker,AVR,Il est parfois utile de faire une pause dans l’existence.,
Ghostly Touch,AVR,« Les geists souhaitent se faire connaître. Je suis l’humble véhicule de leurs efforts. »,
Ghoulflesh,AVR,"Le corps meurt par étapes. D’abord la peau, puis les muscles. Et enfin le cerveau, au grand dam de la victime.",
Gloom Surgeon,AVR,"Il arpente les rues de Havengul en quête de malades et de déments, afin de les « guérir » en leur ôtant la vie.",
Gloomwidow,AVR,Les villages abandonnés sur la lande ne restèrent pas sans occupant bien longtemps.,
Goldnight Commander,AVR,"« Une foi unique, mais une victoire partagée. »",
