Illusory Demon,ARB,"En el Remolino, un destello de luz puede alimentarse de carne humana.",
Intimidation Bolt,ARB,"Por horas, todo lo que podían ver era la silueta borrosa de su amo, gritando.",
"Jenara, Asura of War",ARB,"Los soldados heridos miraron hacia arriba, agradecidos por su aparición. Pero pasó sobre ellos, sus ojos fijos en su enemigo.",
Jund Hackblade,ARB,Los caballeros estaban a la mitad de sus rituales precombate cuando se dieron cuenta que el bruto iba a comenzar sin ellos.,
Knight of New Alara,ARB,"“Yo defiendo a toda Alara, Grixis tanto como Bant. Deja que en mi viejo hogar me llamen traidor. No hago esto por los títulos, sino porque es lo correcto.”",
Knotvine Paladin,ARB,"“Él es parte de una nueva generación de guardianes, una que acepta lo mejor de su mundo y el nuestro.”
—Mayael el Ánima",
Lavalanche,ARB,La sangre hirviente de Alara no puede ser contenida simplemente con tierra y piedra.,
Leonin Armorguard,ARB,Los nacatl están bien preparados para una coraza de acero y garras forjadas.,
Lord of Extinction,ARB,Los desesperados llantos de los muertos se combinan para formar su risa.,
Lorescale Coatl,ARB,"“La iluminación que nunca encontré en el eterium la encontré escrita en las escamas del coatl.”
—Ranalus, hereje vedalken",
Madrush Cyclops,ARB,La muerte llega con el pestañeo de un ojo.,
Maelstrom Pulse,ARB,"Durante la colisión de los fragmentos, formas de vida completas desaparecieron sin dejar rastro.",
Mage Slayer,ARB,"“Si el que la blande es suficientemente fuerte, cualquier espada servirá.”
—Kresh Trenzas Sangrientas",
Magefire Wings,ARB,"Darle alas a algo no le quita el miedo a volar... o para el caso, el miedo al fuego.",
Marisi's Twinclaws,ARB,"“Parece que nos superan mucho en número.”
“Qué suerte. Pensaba que nos íbamos a aburrir.”",
Meddling Mage,ARB,“Este violento yermo es una acusación contra su gente. Esos cobardes no tienen la voluntad de oponerse al desorden.”,
Messenger Falcons,ARB,Tantos aven murieron explorando las fronteras distantes que los caballeros capitán reclutaron a los halcones nayanos como mensajeros.,
Mind Funeral,ARB,"“El alma es eterna mientras yo diga que lo es.”
—Sharuum la Hegemón",
Monstrous Carabid,ARB,¿Qué sucede cuando un plano de depredadores se encuentra con cuatro planos de presas?,
Morbid Bloom,ARB,"“Construyo mi jardín con los condenados.”
—Jorshu del Clan Nel Toth",
Mycoid Shepherd,ARB,"Cuando el maná puro inundó los fragmentos, envió un sentimiento de unidad incluso a la viciosa cadena alimenticia de Jund.",
Naya Sojourners,ARB,Los elfos entraron en una tierra que era como una tumba abierta; ¿un acto de valentía o de torpeza?,
Nemesis of Reason,ARB,Faltan palabras para describirlo. Se consumen las páginas que hablan de él. Terminan los cuentos sobre él.,
Nulltread Gargantuan,ARB,"Aplasta todo bajo sus patas, pero no deja rastros de su paso: ni tierra apisonada, ni almas aplastadas, ni siquiera una huella.",
Offering to Asha,ARB,"“Su cuerpo pertenece a Bant ahora. ¿Su alma? La verdad no lo sé. Espero que pertenezca a los ángeles.”
—Rafiq de los Mil Sellos",
Predatory Advantage,ARB,Aquellos que olvidan el pasado están condenados a ser comidos por él.,
Putrid Leech,ARB,Reaccionó a la sobreabundante cantidad de comida de Naya formando bocas adicionales.,
Qasali Pridemage,ARB,"Anciano en una manada, de la casta con sellos en la otra.",
Reborn Hope,ARB,"“En la oscuridad se enciende la esperanza más fiera.”
—Hadran, siembrasol de Naya",
Retaliator Griffin,ARB,Ojo por ojo. Diente por diente. Los grifos seguro son justos.,
Rhox Brute,ARB,"“En este nuevo mundo he visto rhoxes devotos levantarse en armas junto a los salvajes de Jund. Me ofendería, pero veo la sabiduría de su decisión.”
—Gernan, arquero rayo del alba",
Sages of the Anima,ARB,Los siguedioses encontraron nuevos panteones de dioses-bestia más allá de las fronteras de Naya.,
Sangrite Backlash,ARB,"“La sangrita es el corazón latiente del dragón. No me sorprende que los pechos de tantos tontos explotaran tratando de contenerla.”
—Sarkhan Vol",
Sanity Gnawers,ARB,El último pensamiento que pasa por la mente de la víctima es el que arrancan por el cuero cabelludo.,
Sen Triplets,ARB,Son las dueñas de tu mente.,
Sewn-Eye Drake,ARB,"“Demasiado temeroso para cargar, demasiado prudente para servir. Ya no.”
—Sedris, el Rey Traidor",
Sigil Captain,ARB,"“Un sello por el valor, otro por sobrevivir al Paso del Engendro.”",
Sigil of the Nayan Gods,ARB,"Mientras los elfos aprendían los himnos de los ángeles, los caballeros aprendían los rugidos de los titanes.",
Sigiled Behemoth,ARB,"“No confundas la asistencia de un behemot con servidumbre.”
—Mayael el Ánima",
Singe-Mind Ogre,ARB,"Incluso las aplicabálsamos de Bant no pudieron curar a los incurables, pero compartir su tormento ayudó.",
Skyclaw Thrash,ARB,Sus nuevas alas brillaban elegantemente y funcionaban parcialmente.,
Slave of Bolas,ARB,Nicol Bolas no distingue entre sirvientes y víctimas.,
Soul Manipulation,ARB,"“Nacimiento y muerte son ambos reversibles.”
—Nicol Bolas",
Soulquake,ARB,"El Remolino envió una ola de maná puro por el campo de batalla, arrastrando a los luchadores y a los caídos.",
Spellbound Dragon,ARB,"Un rey en Jund, un siervo en Esper.",
Spellbreaker Behemoth,ARB,"“Algunos creen que su inmunidad a la contramagia evolucionó por los constantes ataques de magos en Naya. Yo creo que sólo se comió unos cuantos hechiceros.”
—Broka, cazador del tambor",
Sphinx of the Steel Wind,ARB,Nadie ha respondido a su acertijo favorito: “¿Por qué debería perdonarte la vida?”,
Stun Sniper,ARB,"Las puntas de sus pivotes son romas, pero su puntería es afiladísima.",
Tainted Sigil,ARB,"Los sellos corrompidos por extranjeros no perdían su poder, sólo su pureza.",
Talon Trooper,ARB,"“Los vientos volcánicos crean un laberinto en los cielos de Jund. Si queremos invadirlo, primero debemos conocer sus caminos invisibles.”",
Terminate,ARB,"“Ya he enfrentado a la muerte. Mi madre cayó enferma, mis compañeros sangrando en el campo de batalla..., pero nunca he visto algo tan terrible como eso.”
—Taani, berserker de Etlan",
Thopter Foundry,ARB,"“El eterium es limitado. La innovación no.”
—Tezzeret",
Thraximundar,ARB,Su nombre significa “el que pinta la tierra de rojo”.,
Time Sieve,ARB,"“Espero nunca ser considerado inútil o vieja.”
—Sharuum la Hegemón",
Unbender Tine,ARB,Las creaciones hechas en la locura pueden tener gran poder. El camino a ese poder es laberíntico como la mente de su creador.,
"Uril, the Miststalker",ARB,"Se mueve por la niebla, tan densa que hasta las gargantúas pueden esconderse en ella.",
Vectis Dominator,ARB,"“Aprecio el arte de los telemin, pero las criaturas de los otros mundos ofrecen una actuación mucho más dramática.”
—Ennor, mentalista",
Vedalken Ghoul,ARB,"Por cuatro noches después de la muerte de Ennor y la recuperación de su eterium, sus receptores fueron encontrados asesinados, con el eterium arrancado de sus cuerpos.",
Vedalken Heretic,ARB,"“El eterium nubló mis ojos, tapó mis oídos y desensibilizó mi piel. Ahora que puedo sentir, puedo empezar a aprender.”",
Vithian Renegades,ARB,“Aquí está la prueba de que lo que fue hecho puede ser deshecho. La esperanza que pensábamos muerta será gloriosamente renacida.”,
Wall of Denial,ARB,Otorga lo que cualquier mago dedicado necesita: tiempo para pensar.,
Wargate,ARB,"Los magos de Bant todavía piden auxilio a los cielos, pero los ángeles ya no son los únicos que responden.",
Winged Coatl,ARB,"Los nacatl llamaron a estas nuevas especies “vetli”, su palabra para flechas envenenadas.",
Zealous Persecution,ARB,"“Jharic regresó de Grixis cambiada, con la mirada perdida. Los destruyó con un regocijo impío que me dio escalofríos.”
—Caballero capitán Wyhorn",
Aggravate,AVR,"“¡Bárbaros! ¡Han quemado mi silla favorita! ¡Los mataremos a todos!”
—Anje Falkenrath",
Alchemist's Apprentice,AVR,"Los efectos secundarios pueden incluir olores nauseabundos, vapor hirviente e inexistencia espontánea.",
Alchemist's Refuge,AVR,"Los alquimistas perseguidos huyeron hacia lo más profundo de los bosques de Kessig, en busca de soledad para continuar su macabro oficio.",
Amass the Components,AVR,“¡Sabía que terminaría usando toda esa baba de salamandra!”,
Angel of Glory's Rise,AVR,“No se habrá hecho justicia hasta que se acabe con la muerte viviente.”,
Angel of Jubilation,AVR,"“Aunque Innistrad sigue teñida de maldad, por fin tenemos un motivo para el regocijo.”",
Angelic Armaments,AVR,Forjado en momentos oscuros en la llama inextinguible.,
Angelic Wall,AVR,"“El aire se revolvió, como si las alas de un ángel lo agitaran, y desvió al enemigo.”
—Cuentos de Ikarov el viajero",
Angel's Mercy,AVR,“Comprendo sus temores. Compadezco sus dudas. Los absuelvo de ambas.”,
Angel's Tomb,AVR,"“La fe puede conferir vida a las propias piedras.”
—Escrituras de Mikaeus",
Appetite for Brains,AVR,"Al igual que ocurre con los melocotones, el primer bocado es siempre el más jugoso.",
Arcane Melee,AVR,Los debates entre hechiceros nunca son puramente académicos.,
Archangel,AVR,"El cielo retumbó con los gritos de serafines vestidos con armaduras, y la oscuridad efectuó una retirada táctica.",
Archwing Dragon,AVR,"Más rápido que un ángel, más cruel que un demonio y tan implacable como un necrófago.",
"Avacyn, Angel of Hope",AVR,"Una hélice dorada se proyectó hacia el cielo desde Helvault. Una explosión atronadora resquebrajó el monolito plateado y Avacyn surgió, libre al fin de su prisión.",
Banners Raised,AVR,"Tras la destrucción de Helvault, las temerosas muchedumbres pronto se convirtieron en intrépidos batallones.",
Barter in Blood,AVR,"“Todos debemos hacer sacrificios por el bien de Innistrad.”
—Sorin Markov",
Battle Hymn,AVR,"“Una iglesia no es más que madera y muros. Una congregación son los fieles alabando a los ángeles.”
—Kolman, anciano de Gatstaf",
Bladed Bracers,AVR,Forjados con los escombros de Helvault.,
Blood Artist,AVR,“El arte no puede ser grande si no implica un gran sufrimiento.”,
Bloodflow Connoisseur,AVR,"“¿Matar, no por supervivencia sino por vanidad y placer? Esa es la decadencia que anhelo refrenar.”
—Sorin Markov",
Bone Splinters,AVR,"“¿Qué mereces, la contundencia de un fémur o un antebrazo grácilmente afilado? Tantas decisiones...”
—Gisa la loca",
Borderland Ranger,AVR,“Solo hay un camino de Kessig a Stensia. A menos que vengas conmigo.”,
Bower Passage,AVR,"En los peores momentos, algunos negaron a Avacyn. Ahora, los bosques de Kessig son su único refugio.",
Builder's Blessing,AVR,"“Que mezclen protecciones sagradas con el cemento o correrá la sangre en las calles.”
—Vadvar, creador pétreo de Thraben",
Butcher Ghoul,AVR,"Sin mente, no puede temer a la muerte. Sin alma, no puede importarle matar.",
Call to Serve,AVR,"La gracia es un obsequio, nunca una recompensa.",
Captain of the Mists,AVR,“No soy un simple capitán de navío. El viento del norte es mi cómplice. La marea es mi primer oficial.”,
Cathars' Crusade,AVR,"Los guerreros sagrados de Avacyn mantuvieron viva la esperanza en los momentos más aciagos. Ahora, llevarán esa esperanza por todo Innistrad.",
Cathedral Sanctifier,AVR,“El mal no tardará en ser derrotado. Lo que más necesita Innistrad ahora es sanarse.”,
Cloudshift,AVR,"“Hasta las nubes de tormenta se inclinan en reverencia a Avacyn.”
—Anciana Rimheit",
Commander's Authority,AVR,"“Que lleven su emblema con honor, como símbolo de la fe y de las hazañas valientes y justas.”",
Conjurer's Closet,AVR,"“El mañana lleva la máscara del hoy.”
—Kordel el críptico",
Corpse Traders,AVR,Los que no respiran no pueden quejarse.,
Craterhoof Behemoth,AVR,Los pasos que da hoy son los lagos del mañana.,
Crippling Chill,AVR,Con un soplo del geist las venas se vuelven ríos de hielo y los corazones se congelan a medio latir.,
Crypt Creeper,AVR,"“Supongo que es verdad eso que dicen. Lo que no te mata te hace más fuerte. O al menos más extraño.”
—Capitán Eberhart",
Cursebreak,AVR,No volvería a ser la paria del pueblo. No volverían a humillarla ni a burlarse de ella. Sigrun era libre al fin.,
Dangerous Wager,AVR,"“Vamos, amigo, haz una tirada de nudillos. ¿Qué puedes perder?”
—Tobias, mercader de Erdwal",
Dark Impostor,AVR,"“Ah, qué bella es la vida. Entiendo que estuvieras desesperado por conservarla.”",
Death Wind,AVR,Leukin observó las plumas de ángel que ardían lentamente. “¡Corran!” gritó a su patrulla. “¡No tenemos ninguna posibilidad!”,
Defang,AVR,"Una vez desarmados, los vampiros reciben espadas de madera y se les obliga a ayudar a entrenar a los Duelistas de medianoche.",
Defy Death,AVR,"Gisela acorraló al demonio asesino entre las tumbas de los aldeanos muertos. “Un final muy adecuado”, murmuró mientras levantaba la espada.",
Demolish,AVR,"“Para derrotar de verdad a un skaberen, no debes destruir al monstruo sino el laboratorio.”
—Rem Karolus, Espada de los Inquisidores",
Demonic Rising,AVR,"¿Qué locura es mayor, invocar a un demonio o esperar que se muestre agradecido?",
Demonic Taskmaster,AVR,La sumisión a un poder mayor es la única ley en el abismo.,
Descent into Madness,AVR,Las escaleras descienden en ambas direcciones.,
Desolate Lighthouse,AVR,"Un centinela solitario que afronta tormentas, huracanes y mareas de espíritus homicidas.",
Devastation Tide,AVR,Cuesta mucho discutir con una fuerza que está hecha de voluntad divina.,
Devout Chaplain,AVR,"“Por decreto de Avacyn, purificaremos estas reliquias de su pasado demoníaco.”",
Dread Slaver,AVR,Basta medio cerebro para dirigir a los necios.,
Dreadwaters,AVR,"Si te extravías por el Morkrut, puede que se alce para reclamarte.",
Driver of the Dead,AVR,Algunos vampiros recurrieron al comercio de cuerpos cuando los cátaros quemaron sus tierras y los echaron de sus zonas de alimentación ancestrales.,
Dual Casting,AVR,"Horas después de que Helvault se abriera, sus poderes regresaron con el doble de fuerza.",
Eaten by Spiders,AVR,"Tras haber probado a muchas víctimas, la araña adquirió un gusto por los muertos vivientes y sus accesorios.",
Emancipation Angel,AVR,“Te has esforzado al máximo. Te concedo permiso para descansar.”,
Essence Harvest,AVR,El capitán Lewenhart descubrió pruebas de una secta demoníaca en el seno del clero. Los Skirsdag no le dieron oportunidad de demostrarlo.,
Exquisite Blood,AVR,"Incluso cuando los humanos recuperaron la ventaja, algunos seguían entregando voluntariamente sus vidas a cambio de una oportunidad de ser inmortales.",
Farbog Explorer,AVR,“Me arrastraría por mil pantanos con tal de ayudar a un alma a hallar el descanso.”,
Favorable Winds,AVR,"Se los creía extinguidos hacía mucho, pero con el regreso de Avacyn aparecieron bandadas de gryffs.",
Fervent Cathar,AVR,“Solo bajaré la espada cuando muera. Y no tengo intención de hacerlo hoy.”,
Fettergeist,AVR,Las decisiones de los vivos los atarán en la muerte.,
Fleeting Distraction,AVR,"Es el primer hechizo que aprenden los magos jóvenes, y ha salvado la vida a muchos cuyas manos son demasiado pequeñas para blandir una espada.",
Flowering Lumberknot,AVR,"“Solía comerse a los tramperos como nosotros. Ahora nos sigue a todas partes como si fuera un sabueso.”
—Alena, trampera de Kessig",
Gang of Devils,AVR,"“¿Cómo iba yo a saber que explotarían?”
—Gregel, milicia del municipio",
Geist Snatch,AVR,Los ángeles y los demonios no son los únicos que escuchan tus plegarias.,
Ghostform,AVR,“No existe nada ‘impenetrable’.”,
Ghostly Flicker,AVR,A veces resulta útil tomarse un descanso de la existencia.,
Ghostly Touch,AVR,“Los geists desean darse a conocer. Yo no soy más que el transmisor de sus intentos.”,
Ghoulflesh,AVR,"El cuerpo muere por fases. Primero la piel, después los músculos. El cerebro es la última, para desgracia de la víctima.",
Gloom Surgeon,AVR,Merodea por las calles de Havengul en busca de enfermos y delirantes para poder curarlos de sus propias vidas.,
Gloomwidow,AVR,Los pueblos abandonados de los páramos no permanecieron vacíos mucho tiempo.,
Goldnight Commander,AVR,"“Una sola fe, pero muchas posibilidades de vencer.”",
Goldnight Redeemer,AVR,La hueste canta el regreso de Avacyn sin incluir un solo verso acerca de su propio sufrimiento.,
Grave Exchange,AVR,"“Es un viaje frío y oscuro en ambas direcciones.”
—Eruth de Lambholt",
Griselbrand,AVR,"“Avacyn emergió de los pedazos de Helvault, pero su libertad tuvo un precio: él.”
—Thalia, Caballero Cátaro",
Grounded,AVR,"“Hemos rastreado al monstruo de Ludevic por cuatro provincias. Cuando aterrice, que se aseguren de que se quede quieto.”
—Alena, trampera de Kessig,
a Halana de Ulvenwald",
Gryff Vanguard,AVR,"“Los necrófagos derribaron la puerta, pero oí la llamada de los gryffs y supe que estábamos salvados.”
—Ekka, comerciante de Hanweir",
Guise of Fire,AVR,"“El fuego acaba por destruir a un zombie, pero un zombie en llamas destruye un montón de cosas antes.”
—Rem Karolus, Espada de los Inquisidores",
Harvester of Souls,AVR,"“Es juez, jurado y verdugo porque él los mató a todos.”
—Obispo Cawle de Elgaud",
Haunted Guardian,AVR,"“Extraer la sangre de la víctima, vender su cuerpo y usar su alma para tareas de vigilancia. Así de fácil, sin problemas.”
—Olivia Voldaren",
Havengul Skaab,AVR,Una abominación tan violenta que los otros demonios tiemblan sólo con verlo.,
Havengul Vampire,AVR,“Un pulso que se desvanece lentamente... Ese es el ritmo al que me gusta bailar.”,
Holy Justiciar,AVR,"Sus ojos ven a través de la carne putrefacta y atisban un alma que agoniza, que suplica el Sueño Bendito.",
Homicidal Seclusion,AVR,"“Malditos cuervos con su eterno graznido... No me dejan oír las voces de mi cabeza...”
—Ermitaño del Salón Hanne",
Human Frailty,AVR,"“He visto a cien familias de mortales nacer y morir. Y sobreviviré a otras mil más.”
—Olivia Voldaren",
Hunted Ghoul,AVR,"Incluso tras la salvación de Hanweir, los necrófagos perdidos de Gisa seguían merodeando en cumplimiento de las retorcidas órdenes de su ama encerrada.",
Into the Void,AVR,"“Los cátaros tienen espadas y los inquisidores hachas. Yo prefiero el enfoque ‘diplomático’”.
—Terhold, archimago de Drunau",
Joint Assault,AVR,"“Mediante mi poder, los licántropos se convertirán en los licanos, nuestros aliados en la guerra contra la oscuridad.”
—Decreto callamaldición de Avacyn",
Kessig Malcontents,AVR,El descontento es un arma poderosa en manos de la turba.,
Killing Wave,AVR,"“Vengo en busca de demonios y me encuentro un plano lleno de ángeles. Odio a los ángeles.”
—Liliana Vess",
Kruin Striker,AVR,"Molesta por la creación de los licanos, Rorica rompió con su orden y lideró una cruzada contra los “licántropos reformados”.",
Lair Delve,AVR,"“Los demonios han huido. Bien, por fin. Nada me gusta más que una guarida vacía.”",
Latch Seeker,AVR,"Busca una tumba que lo aprisione, un ataúd que le conceda el descanso.",
Leap of Faith,AVR,Las mejores maniobras tienen lugar en tres dimensiones.,
Lightning Prowess,AVR,"“La carne de muerto viviente está seca y acartonada. Una sola chispa y ‘puf’. Adiós, necrófago.”",
Lunar Mystic,AVR,"“Me agrada que este mundo sepa que la luna no solo afecta a las mareas.”
—Tamiyo, la Sabia de la Luna",
Maalfeld Twins,AVR,"“¿Quién soy yo para separar a una familia?”
—Gisa la loca",
Mad Prophet,AVR,"“¡No hay ninguna garza en la luna! ¡Es una musaraña, con cinco patas y una voz susurrante como el trueno!”",
Malicious Intent,AVR,"Conforme la paz volvía a Thraben, algunos cátaros cometieron el error de bajar la guardia.",
Malignus,AVR,"Descendió sobre Estwald como una tormenta repentina. Momentos después, solo quedaban cenizas y agonía.",
Marrow Bats,AVR,"“No importa cuánto nos adentremos en Stensia, la muerte viviente permanecerá por siempre en estas tierras.”
—Terhold, archimago de Drunau",
Mass Appeal,AVR,“Hemos salido triunfantes de las tinieblas. Que la sabiduría que tanto nos ha costado ganar nos guíe hacia la prosperidad.”,
Mental Agony,AVR,“Su mente es pobre. Que sirva de comida para los murciélagos.”,
Midnight Duelist,AVR,El regreso de Avacyn no menguó sus deseos de venganza.,
Midvast Protector,AVR,"“Cultivé mi fe en Avacyn pese a los escasos beneficios. Ahora, mi fe se ve recompensada.”",
Mist Raven,AVR,"“Cuando veas un cuervo, corre hacia las colinas. Sabe cuándo se aproxima la marea fantasmal.”
—Sved, pescador de Nephalia",
Misthollow Griffin,AVR,"Para ciertas criaturas, la existencia no es más que un capricho.",
Moonlight Geist,AVR,Llantos y susurros son ya sus únicas armas.,
Moorland Inquisitor,AVR,"A los inquisidores se les enseña escritura, filosofía y el bello arte de afilar un hacha.",
Narstad Scrapper,AVR,"“¡Por fin, los principios de la animación de cadáveres aplicados a materiales sin sangre!”
—Ludevic, necro-alquimista",
Natural End,AVR,El filo encantado se resquebrajó y el geist voló agradecido hacia el Sueño Bendito.,
Necrobite,AVR,"Una serpiente muerta viviente no muerde en defensa propia. Como todos los zombies, está hambrienta y nunca se sacia.",
Nephalia Smuggler,AVR,“Mis porteadores son de confianza. Yo mismo les arranqué la lengua. ¿Alguna otra pregunta?”,
Nettle Swine,AVR,"“Maté a uno y encontré ladrillos y huesos en su tripa. Se había comido toda una casa, con tejado y todo.”
—Paulin, trampero de Somberwald",
Otherworld Atlas,AVR,"“Cualquier necio puede abrirlo. Pero solo un genio puede descifrar las páginas en blanco.”
—Kordel el críptico",
Outwit,AVR,El discípulo pregunta cómo iniciar un hechizo. El maestro reflexiona sobre cómo ponerle fin.,
Peel from Reality,AVR,"“Demonio sin alma, quedas atado a mí. Ahora ambos moraremos en el olvido.”",
Pillar of Flame,AVR,“Que los dignos pasen la eternidad en el Sueño Bendito. Que los malvados encuentren la paz del olvido.”,
Polluted Dead,AVR,"Tras el ataque de los zombies, los cultivos se marchitaron desde la raíz y la próspera aldea se convirtió en un pueblo fantasma de la noche a la mañana.",
Primal Surge,AVR,"Con el regreso de Avacyn, el flujo de la vida se convirtió en maremoto.",
Raging Poltergeist,AVR,"Algunos quemaron a sus muertos para tratar de detener a los llamamuertos. Pero los muertos regresaron, enfurecidos por su destino.",
Rain of Thorns,AVR,"Cuando los bosques se convirtieron en refugios para el mal, los archimagos idearon nuevas formas de purificar la espesura.",
Reforge the Soul,AVR,"Mediante una oleada de hechizos llamada la Callamaldición, Avacyn purificó el mundo con fuego divino.",
Renegade Demon,AVR,"“¿Alguna vez has acorralado a un vampiro herido? Es un paseo por el jardín de la catedral comparado con esto.”
—Tristen, mariscal cátaro",
Righteous Blow,AVR,"“¡Los monstruos ya no hallarán refugio entre la niebla de Morkrut!”
—Bruna, Luz de Alabastro",
Riot Ringleader,AVR,“¿Conque a los vampiros les gusta la sangre caliente? Veamos qué les parece la nuestra.”,
Rite of Ruin,AVR,Los cultistas de Skirsdag se negaron a aceptar en silencio la ascendencia de Avacyn.,
Rotcrown Ghoul,AVR,"“No le mires a los ojos. Piensa cosas que nada que esté muerto debería pensar.”
—Capitán Eberhart",
Rush of Blood,AVR,A veces no es por subsistencia ni por calmar la dependencia. A veces es solo por volver a sentir algo.,
Scalding Devil,AVR,Los demonios masacran. Los diablos irritan.,
Scrapskin Drake,AVR,"“Los cátaros mataron a mis skaabs allí abajo. Veamos cuán alto alcanzan sus espadas.”
—Ludevic, necro-alquimista",
Scroll of Avacyn,AVR,Palabras que bendicen los ojos que las leen y que hablan de un futuro al que el miedo no puede alcanzar.,
Scroll of Griselbrand,AVR,Palabras que los ojos no deberían ver y que hablan de cosas que una mente cuerda no podría comprender.,
Searchlight Geist,AVR,Se levanta cuando cae la oscuridad en busca de almas que extinguir.,
Second Guess,AVR,"“Ya veo lo que pretendes. Y no me gusta.”
—Dierk, mago de geists",
Seraph of Dawn,AVR,Separa las nubes para que la luz del sol alcance las guaridas más oscuras y las tumbas más tenebrosas.,
"Sigarda, Host of Herons",AVR,Una gran devoción produce una gran recompensa.,
Slayers' Stronghold,AVR,Sus patios están iluminados en todo momento para que nunca caiga la noche entre sus muros.,
Snare the Skies,AVR,La precisión del cazador y la fuerza de la enredadaga son una potente combinación.,
Somberwald Sage,AVR,“Se puede afrontar cualquier peligro cuando toda la naturaleza está de tu parte.”,
Somberwald Vigilante,AVR,No le queda nada más que su rencor.,
Soul of the Harvest,AVR,"Está presente cuando la semilla brota, cuando las calabazas maduran en la planta y cuando las guadañas siegan bajo la Luna de Cosecha.",
Soulcage Fiend,AVR,"Habiendo jurado que liberaría las almas de sus hijos, Kastinne siguió a los atormentadores al interior de la horrible red de cuevas bajo Stensia.",
