Glory of Warfare,ARB,„Ihre Hoffnung zerschellte an unseren Schilden! Ihr Sieg wurde von unseren Schwertern zerfetzt!”,
Gloryscale Viashino,ARB,"„Dies ist eine neue Welt und ein neuer Krieg. Wir brauchen Kämpfer, die das Chaos kennen und wissen, wie man es bekämpft.”
—Lisha von der Blauen",
Godtracker of Jund,ARB,"„Die Behemoths sind zufrieden damit, wie Vieh zu grasen, während Drachen wüten und erobern. Ich weiß, welchem Beispiel ich folgen will.”",
Gorger Wurm,ARB,In den Kriegswirren auf Alara ist der Schlund eines Wurms manchmal einer der sichersten Orte.,
Grizzled Leotau,ARB,"„Selbst die Leotau wissen, dass es keine Ruhmestat ist, an Altersschwäche zu sterben. Wenn sich der Winter in ihrem Pelz zeigt, ziehen sie in die tödlichsten Lande, um zu sterben, wie sie lebten.”
—Aarsil der Gesegnete",
Identity Crisis,ARB,"„Wer sich uns anschließen will, muss rein sein. Um rein zu sein, muss man durch Ätherium gesegnet sein. Um gesegnet zu sein, muss man sein Ich ablegen.”
—Gebet der Äthergläubigen",
Illusory Demon,ARB,Im Mahlstrom kann sich auch eine Lichtspiegelung von Menschenfleisch ernähren.,
Intimidation Bolt,ARB,Noch Stunden später konnten sie nur die grausige Silhouette ihres schreienden Meisters sehen.,
"Jenara, Asura of War",ARB,Die verwundeten Soldaten blickten auf und waren dankbar. Doch sie flog an ihnen vorbei und hatte nur den Feind im Blick.,
Jund Hackblade,ARB,"Die Ritter waren mitten in ihren der Schlacht vorangehenden Ritualen, als sie bemerkten, dass der Wilde auch ohne sie anfangen wollte.",
Knight of New Alara,ARB,"„Ich liebe ganz Alara, Grixis so sehr wie Bant. Auch wenn meine alte Heimat mich einen Verräter schimpft: Ich tue dies nicht, um mich einzuschmeicheln, sondern weil es das einzig Richtige ist.”",
Knotvine Paladin,ARB,"„Er gehört einer neuen Generation von Wächtern an, die das beste von seiner Welt und unserer in sich vereint.”
—Mayael die Anima",
Lavalanche,ARB,Das brennende Blut Alaras kann von bloßem Stein und Erde nicht aufgehalten werden.,
Leonin Armorguard,ARB,Zu einem Nacatl passen ein Pelz aus Stahl und in der Schmiede gehärtete Krallen besonders gut.,
Lord of Extinction,ARB,Sein Lachen besteht aus den verzweifelten Schreien der Toten.,
Lorescale Coatl,ARB,"„Die Erleuchtung, die ich im Ätherium nie fand, zeigte sich mir in den Schuppen des Coatls.”
—Ranalus, Vedalken-Ketzer",
Madrush Cyclops,ARB,"Der Tod kommt schneller, als er zwinkern kann.",
Maelstrom Pulse,ARB,Während des Zusammenpralls der Segmente verschwanden ganze Lebensarten spurlos.,
Mage Slayer,ARB,"„Wenn sein Träger stark genug ist, kommt es nicht auf das Schwert an.”
—Kresh Blutzopf",
Magefire Wings,ARB,"Wenn jemandem Flügel wachsen, geht damit nicht auch die Höhenangst oder die Angst vor Feuer verloren.",
Marisi's Twinclaws,ARB,"„Sieht so aus, als wären wir deutlich in Unterzahl.“
„Glück gehabt. Ich hatte befürchtet, es würde langweilig.”",
Meddling Mage,ARB,"„Dieses gefährliche Ödland ist eine Anklage gegen seine Bewohner. Diesen Feiglingen fehlt es an Mumm, um sich dem Chaos entgegenzustellen.”",
Messenger Falcons,ARB,"So viele Avior waren ums Leben gekommen, als sie die ferne Frontlinie ausspähten, dass die Rittmeister Falken aus Naya als Kuriere rekrutieren mussten.",
Mind Funeral,ARB,"„Die Seele ist nur so ewig, wie ich es bestimme.”
—Sharuum, Sphinx-Hegemon",
Monstrous Carabid,ARB,"Was geschieht, wenn eine Welt von Jägern mit vier Welten voller Beute kollidiert?",
Morbid Bloom,ARB,"„Nur die Verdammten kommen in den Garten.”
—Jorshu vom Clan Nel Toth",
Mycoid Shepherd,ARB,"Als reines Mana die Fragmente überflutete, entwickelte sich sogar in der Nahrungskette auf Jund so etwas wie ein Gemeinschaftsgefühl.",
Naya Sojourners,ARB,"Die Elfen waren in ein Land eingedrungen, das wie ein offenes Grab wirkte – aus Mut oder Dummheit?",
Nemesis of Reason,ARB,Worte können ihn nicht beschreiben. Aufzeichnungen über ihn zerfallen. Berichte über ihn brechen ab.,
Nulltread Gargantuan,ARB,"Es zertritt, was ihm unter die Füße kommt, und hinterlässt doch keine Spur: keine zertrampelten Reste, keine geplätteten Seelen und noch nicht einmal einen Hufabdruck.",
Offering to Asha,ARB,"„Sein Körper gehört jetzt Bant. Seine Seele? Ehrlich gesagt: Ich weiß es nicht. Ich gehe davon aus, dass sie den Engeln gehört.”
—Rafiq von den Vielen",
Predatory Advantage,ARB,"Wer seine Vergangenheit vergisst, läuft Gefahr, von ihr gefressen zu werden.",
Putrid Leech,ARB,"Er reagierte auf die Übermenge an Nahrung in Naya dadurch, dass er sich zusätzliche Mäuler wachsen ließ.",
Qasali Pridemage,ARB,"In einem Rudel ein Ältester, in einem anderen in der Siegel-Kaste.",
Reborn Hope,ARB,"„Die wildeste Hoffnung entflammt in tiefster Dunkelheit.”
—Hadran, Sonnensamer aus Naya",
Retaliator Griffin,ARB,"Auge um Auge. Zahn um Zahn. Man kann Greifen nicht nachsagen, sie seien unfair.",
Rhox Brute,ARB,"„Ich habe in dieser neuen Welt miterlebt, wie die einst so frommen Rhoxe mit den Wilden aus Jund zusammen kämpften. Mich würde es beleidigen, aber ich erkenne auch gewisse Weisheit dahinter.”
—Gernan, Morgenlicht-Bogenschütze",
Sages of the Anima,ARB,"Göttersucher fanden auch außerhalb von Naya neue Pantheons von Bestien, die sie als Götter verehren konnten.",
Sangrite Backlash,ARB,"„Sangrit lässt das Herz der Drachen schlagen. Es verwundert mich daher nicht, dass so viele Dummköpfe platzen, wenn sie es auch nehmen wollen.”
—Sarkhan Vol",
Sanity Gnawers,ARB,Den letzten Gedanken ihres Opfers reißen sie ihm durch den Skalp heraus.,
Sen Triplets,ARB,Sie sind die Herren deines Verstands.,
Sewn-Eye Drake,ARB,"„Zu ängstlich zum Angreifen, zu weise zum Unterordnen? Das war mal.”
—Sedris, König der Verräter",
Sigil Captain,ARB,"„Ein Siegel wird für Mut verliehen, das andere für das Überleben am Höllendrachenpass.”",
Sigil of the Nayan Gods,ARB,"Die Elfen übten die Hymnen der Engel, die Ritter lernten das Brüllen der Titanen.",
Sigiled Behemoth,ARB,"„Halte die Hilfsbereitschaft eines Behemoths nicht für Unterwürfigkeit.”
—Mayael die Anima",
Singe-Mind Ogre,ARB,"Selbst die Trostspender aus Bant konnten die Unheilbaren nicht retten, doch auch das Mitfühlen ihrer Qual half.",
Skyclaw Thrash,ARB,Ihre neuen Flügel schimmerten elegant und funktionierten sogar manchmal.,
Slave of Bolas,ARB,Nicol Bolas unterscheidet nicht zwischen Dienern und Opfern.,
Soul Manipulation,ARB,"„Sowohl Geburt als auch Tod sind umkehrbar.”
—Nicol Bolas",
Soulquake,ARB,"Der Mahlstrom überflutete das Schlachtfeld mit einer Welle reinstem Mana, die sowohl die Gefallenen als auch die Kämpfenden mit sich fortriss.",
Spellbound Dragon,ARB,"Ein König in Jund, ein Knecht in Esper.",
Spellbreaker Behemoth,ARB,"„Ich habe schon oft gehört, dass er Immunität gegen Gegenzauber entwickelt hat, da Magier dauernd in Naya angriffen. Ich selbst glaube, er hatte einfach ein paar Magier zum Frühstück.”
—Broka, Trommeljäger",
Sphinx of the Steel Wind,ARB,Noch niemand hat ihr Lieblingsrätsel gelöst: „Warum sollte ich gerade dein Leben verschonen?”,
Stun Sniper,ARB,"Die Spitzen ihre Bolzen sind stumpf, aber sie trifft immer mitten ins Schwarze.",
Tainted Sigil,ARB,"Siegel, die von Außenstehenden beschädigt wurden, verlieren nicht ihre Macht, nur ihre Reinheit.",
Talon Trooper,ARB,"„Die vulkanischen Winde machen aus dem Himmel über Jund ein Labyrinth. Wenn wir dort einfallen wollen, müssen wir erst ihre unsichtbaren Wege lernen.”",
Terminate,ARB,"„Ich habe den Tod schon vorher gesehen. Meine Mutter wurde von der Krankheit besiegt, meine Kameraden verbluteten auf dem Schlachtfeld ... doch nichts davon war so fürchterlich wie dies hier.”
—Taani, Berserker aus Etlan",
Thopter Foundry,ARB,"„Ätherium ist begrenzt vorhanden. Erfindungsgabe nicht.”
—Tezzeret",
Thraximundar,ARB,"Sein Name bedeutet „Er, der die Erde rot färbt”.",
Time Sieve,ARB,"„Ich bete dafür, dass ich nie als nutzlos oder alt angesehen werde.”
—Sharuum, Sphinx-Hegemon",
Unbender Tine,ARB,"Werke, die dem Wahnsinn entsprungen sind, können große Macht besitzen. Der Weg, um an diese Macht zu kommen, ist so verwinkelt wie das Hirn des Erschaffers.",
"Uril, the Miststalker",ARB,"Er streift durch Nebel, in denen sich selbst Gargantuas verstecken könnten.",
Vectis Dominator,ARB,"„Ich bewundere die Kunst der Telemins, doch die Kreaturen der anderen Welten beherrschen noch dramatischere Auftritte.”
—Ennor, Mentalist",
Vedalken Ghoul,ARB,In den vier Nächten nach Ennors Tod und der Wiedergewinnung seines Ätheriums wurden die Empfänger erschlagen aufgefunden; das Ätherium war ihren Körpern entrissen worden.,
Vedalken Heretic,ARB,"„Das Ätherium verschleierte meine Sicht, verstopfte meine Ohren und machte meine Haut gefühllos. Jetzt kann ich wieder fühlen, jetzt kann ich endlich lernen.”",
Vithian Renegades,ARB,"„Hier ist der Beweis dafür, dass manches noch rückgängig gemacht werden kann. Die Hoffnung, die wir schon für tot hielten, ist glorreich wieder erstanden.”",
Wall of Denial,ARB,"Sie bietet das, was jeder anspruchsvolle Magier benötigt: Zeit zum Nachdenken.",
Wargate,ARB,"Die Magier von Bant rufen immer noch den Himmel um Hilfe an, aber nicht nur die Engel antworten ihnen.",
Winged Coatl,ARB,Die Nacatl nannten diese neue Gattung „Vetli” nach ihrem Wort für Giftpfeile.,
Zealous Persecution,ARB,"„Jharic kehrte verändert aus Grixis zurück, sie hatte so einen Blick in den Augen. Sie zerstörte die Wesen mit einer so unheiligen Freude, dass es mich schaudern ließ.”
—Rittmeister Wyhorn",
Aesthir Glider,AL,"“Sakrileg! Lebendig ist ein Aesthir ein treuer Verbündeter, doch nachgebaut nichts als ein umjubeltes Spielzeug!”
–Arna Kennerüd, Himmelsritter”",2
Agent of Stromgald,AL,"“Varchild ist verblendet von ihrer Sucht nach Siegen. Sie bemerkt nicht, dass der Orden von Stromgald seine giftigen Lügen in ihren Truppen verbreitet.”
–Lovisa Coldeyes, Balduvianischer Häuptling”",2
Ashnod's Cylix,AL,"Wenige erinnern sich daran, dass Ashnods Ausbeutung von Terisiares Bodenschätzen die ihrer Anhänger bei weitem überstieg.",
Awesome Presence,AL,"“Die Grundlage aller Macht dieser Welt ist wilde Leidenschaft.”
–Gerda Äagesdotter, Erzmagierin der Unsichtbaren”",2
Balduvian Horde,AL,"“Frieden wird es erst geben, wenn wir Varchilds Kopf auf einer Stange haben.”
–Lovisa Coldeyes, Balduvianischer Häuptling”",
Balduvian War-Makers,AL,"“Diese niederen Barbaren werden sich vor meinem gerechten Stahl ducken.”
–General Varchild”",1
Benthic Explorers,AL,Der Anstieg des Meerspiegels brachte überall neue Seen – und neuen Schrecken – nach Terisiare. Die Forscher fanden überall die Brut ihrer Erzfeinde.,1
Browse,AL,"“Einst große Literatur — jetzt nur noch Ladenhüter.”
–Jaya Ballard, Magier für alle Fälle”",
Burnout,AL,"“Erwischt!”
–Jaya Ballard, Magier für alle Fälle”",
Carrier Pigeons,AL,"“Vögel kennen keine Grenzen – warum sollten also wir?”
–General Varchild in einem Schreiben an König Darien von Kjeldor”",1
Casting of Bones,AL,"“Wir dienen Lim-Dûls Wunsch, manche zumindest in Teilen.”
–Chaeska, Hüter von Tresserhorn”",2
Deadly Insect,AL,"“Sie sind in der Tat hübsch…aber ein Stich könnte einen Riesen in einem Augenblick töten.“
–Taaveti von Kelsinko, Elfischer Jäger”",1
Dystopia,AL,"“Wir werden viele Opfer bringen müssen, um jemals das Morgengrauen wiederzusehen!”
–Götz Nerrtlek, Königlicher Weissager”",
Elvish Ranger,AL,"“Niemand kann das Herz eines Elfenwaldläufers täuschen, aber einfache Gebrechen können selbst den stolzesten Krieger niederstrecken:“
–Kaysa, Altdruidin des Juniperordens”",1
Elvish Spirit Guide,AL,"“Wir sind niemals ohne Führung, wenn wir sie nur suchen.”
–Taaveti von Kelsiko, Elfischer Jäger”",
Energy Arc,AL,"“Überdenke Deine Situation. Dann hast Du den wahren Überblick.”
–Gerda Äagesdotter, Erzmagierin der Unsichtbaren”",
Enslaved Scout,AL,"“Der Haß ihrer Soldaten auf die Goblins ist groß. Aber noch wichtiger ist das Wissen der Goblins über ihre Heimat: das Gebirge.”
–König Darien von Kjeldor”",2
Errand of Duty,AL,"“Ruft jeden Mann zu seinem Schwert – und Kjeldor wird triumphieren.”
–König Darien von Kjeldor”",1
False Demise,AL,"„Zu viele unserer vermissten ‘Toten’ tauchen anscheinend in Varchilds Truppen auf!“
–König Darien von Kjeldor",2
Fatal Lore,AL,"“Alles Wissen hat seinen Preis.”
–Gerda Äagesdotter, Erzmagierin der Unsichtbaren”",
Feast or Famine,AL,"“Noch sind wir nicht von Lim-Dûls Schrecken befreit.”
–Halvor Arensson, Kjeldoranischer Priester”",2
Fevered Strength,AL,"“Der Anfall von Stärke, der mit dieser Seuche einher geht, sollte nicht für ein Zeichen von Gesundung gehalten werden.”
–Kolbjörn, Altdruide des Juniperordens”",2
Floodwater Dam,AL,Visceridendämme können sowohl aus lebenden Kreaturen als auch aus Knochen und Schlamm bestehen.,
Fyndhorn Druid,AL,"„Jeder Kampf erfordert Opfer. Nur sind manche Opfer leichter zu erbringen als andere.“
–Jaeuhl Carthalion, Junipers Fürpsrecher",1
Gorilla Berserkers,AL,"“Ihre Wut ist ihre größte Waffe.”
–Taaveti von Kelsiko, Elfischer Jäger”",2
Gorilla Chieftain,AL,"„Oh, nein –nicht schon wieder DU?!“
–Jaya Ballard, Magier für alle Fälle",2
Gorilla Shaman,AL,"“Um ehrlich zu sein: Wenn es um Zerstörung geht, ruft man besser einen Profi.”
–Jaya Ballard, Magier für alle Fälle”",2
Gorilla War Cry,AL,"“ Die einzige ‘Kunst’, die diese Bestien kennen, ist die Kunst des Krachmachens!”
–Jaya Ballard, Magier für alle Fälle”",1
Hail Storm,AL,"“Wenn sie den Hagel nicht aushalten können, sollten sie besser daheim bleiben.”
–Arna Kennerüd, Himmelsritter”",
Inheritance,AL,"“Wir können aus der Vergangenheit mehr lernen als nur Lektionen.”
–Halvor Arensson, Kjeldoranischer Priester”",
Juniper Order Advocate,AL,"“In diesen stürmischen Zeiten sind wir die einzigen, die an einer Versöhnung zwischen den Elfen und den Menschen arbeiten.”
–Jacuhl Carthalion, Junipers Fürsprecher”",
Kaysa,AL,"Kaysa spricht als Altdruidin, aber der Yavimaya-Wald erkennt nur eine Stimme an: seine eigene.",
Kjeldoran Escort,AL,"“Wir handeln gerne mit Kjeldor, aber der Frieden, den wir bilden, muß von beiden Ländern ausgehen.”
–Lovisa Coldeyes, Balduvianischer Häuptling”",1
Lat-Nam's Legacy,AL,"„Die Weisen von Lat-Nam sammelten Wissen im Überfluss, aber es beschützte sie dennoch nicht vor dem Bruderkrieg.“
–Gerda Äagesdotter, Erzmagierin der Unsichtbaren",1
Lim-Dul's High Guard,AL,"“Diese Garde wird immer auf ihrem Posten stehen. Der Tod ist für sie höchstens lästig–aber niemals ein Ende.“
–Chaeska, Hüter von Tresserhorn”",1
Martyrdom,AL,"“Märtyrer sind billiger als Söldner und eine viel bessere Investition.”
–General Varchild”",2
Mishra's Groundbreaker,AL,Selbst der Erdboden fügte sich Mishras Wünschen.,
Misinformation,AL,"“Wenn Du Dich nicht auf Deine Quellen verlassen kannst, vertraue Deinen Sinnen. Wenn Du auch denen nicht trauen kannst, musst Du Deinen Instinkten folgen.”
–Lovisa Coldeyes, Balduvianischer Häuptling”",
Mystic Compass,AL,"“Und ich sage: Die Landschaft im Norden gefällt mir noch nicht!”
–Jaya Ballard, Magier für alle Fälle”",
Nature's Blessing,AL,"“Seid bereit für die Segnungen, ganz gleich, welcher Art sie auch sein mögen.”
–Kaysa, Altdruidin des Juniperordens”",
Noble Steeds,AL,"“Nur ein Pferd, das in der Wildnis aufgewachsen ist, ist angemessen für einen Ritter.“
–König Darien von Kjeldor”",2
Omen of Fire,AL,"“Mit dem, was von Balduvia übrig bleibt, werden wir Kjeldors Kamine heizen.”
–General Varchild”",
Phyrexian Boon,AL,"“Phyrexias Berührung ist für alle schmerzhaft – außer für die schwärzesten aller Seelen.“
–Gerda Äagesdotter, Erzmagierin der Unsichtbaren”",1
Phyrexian War Beast,AL,"“Seid vorsichtig mit dem Erbe Phyrexias. Nur langsam werden wir es beherrschen können.”
–Arcum, Dagsson, Soldevischer Maschinist”",2
Pillage,AL,"“Selbst wenn sie uns niederbrennen, würden wir noch als Asche ihre Kehlen trocknen und ihre Augen brennen lassen als Vergeltung.”
–Lovisa Coldeyes, Balduvianischer Häuptling”",
Pyrokinesis,AL,"“Möchte jemand noch ein wenig…Toast?”
–Jaya Ballard, Magier für alle Fälle”",
Reinforcements,AL,"„Laßt sie ihre Legionen schicken! Ich zeige ihnen schon, dass meine in Wahrheit stärker sind.“
–General Varchild",1
Reprisal,AL,"“Die Schwachen werden wie ein Mann kämpfen, und sie werden sogar den größten Feind besiegen.”
–Halvor Arensson, Kjeldoranischer Priester”",2
Ritual of the Machine,AL,"“Es halten sich hartnäckige Gerüchte, die von dunklen Taten inmitten von Soldev erzählen. Wann wird Dagsson endlich die Gefahren erkennen?”
–Sorine Relicbane, Soldevischer Ketzer”",
Royal Herbalist,AL,"“So, wie ein Heiler eine Wunde heilt, müssen wir die Kluft zwischen Balduvia und Kjeldor schließen.”
–König Darien von Kjeldor”",2
School of the Unseen,AL,"“Nach der schrecklichen Vergeltung, die an Lat-Nam geübt wurde, entschloß sich die Zauberschule, von jetzt an sich vor den Augen der Welt zu verbergen.”",
Seasoned Tactician,AL,"“Die Vorteile eines Friedensschlusses überwiegen bei weitem den Stolz der Generäle.”
–König Darjen von Kjeldor”",
Shield Sphere,AL,"“Meine Soldaten wissen, dass sie niemals schutzlos sein werden.”
–König Darien von Kjeldor”",
Sol Grail,AL,"“Schaue tief in den Gral und erkenne, was Du am meisten ersehnst.”
–Gerda Äagesdotter, Erzmagierin der Unsichtbaren”",
Soldevi Adnate,AL,"“Die Leute laufen gerne Narren hinterher—dann fühlen sie sich nicht mehr so alleine.“
–Sorine Relicbane, Soldevischer Ketzer",1
Soldevi Digger,AL,"“Dieses unaufhaltsame Gerät hat geholfen, wahre Schätze zu heben, die wir sonst nie erreicht hätten.”
–Arcum Dagsson, Soldevischer Maschinist”",
Soldevi Heretic,AL,"„Es ist ein kleiner Trost, recht gehabt zu haben, wenn man mitten im Unglück steht.“
–Sorine Relicbane, Soldevischer Ketzer",1
Soldevi Sage,AL,"„Die Wahrheit zu verbergen ist nicht nur dumm – es ist fatal!“
–Sorine Relicbane, Soldevischer Ketzer",2
Soldevi Sentry,AL,"“Eine verhängnisvolle Erfindung. Welch kalter Geist mag wohl in solch’ kaltem Stahl wohnen?”
–Sorine Relicbane, Soldevischer Ketzer”",1
Soldevi Steam Beast,AL,"“Dagsson sah den Dampf als Lebensspender an– bis sich seine Nachfolger daran verbrühten.”
–Sorine Relicbane, Soldevischer Ketzer”",1
Soldier of Fortune,AL,"“Wer nur dem Geld treu ist, ist immerhin treu.”
–General Varchild”",
Stench of Decay,AL,"“Disa ist tot, und ich bin übrig geblieben. Ich werde es nicht zulassen, dass noch mehr Leute der Seuche zum Opfer fallen.“
–Kolbjörn, Altdruide des Juniperordens”",1
Storm Crow,AL,"„Sie kündigen an, wenn das Schlimmste bevorsteht. Achte stets auf sie!“
–Lovisa Coldeyes, Balduvianischer Häuptling",1
Storm Shaman,AL,"“Laßt den Blitz euer Feldzeichen und den Donner euren Schlachtruf sein.”
–Lovisa Coldeyes, Balduvianischer Häuptling”",2
Sustaining Spirit,AL,"“Der Glaube ist unser größter Beschützer.”
–Halvor Arensson, Kjeldoranischer Priester”",
Taste of Paradise,AL,"“Jeder, der Freyalises Gabe trinkt, genießt de Met der Wiedergeburt.”
–Kaysa, Altdruidin des Juniperordens”",1
Undergrowth,AL,"“Das ist das Werk von Hexern. Verbrennt es!”
–Taaveti von Kelsiko, Elfischer Jäger”",1
Unlikely Alliance,AL,"“Auch seltsame Verbündete sind Verbündete und bieten denselben Schutz.”
–König Darjen von Kjeldor”",
Urza's Engine,AL,"“Mensch und Maschine Hand in Hand können wahrhaftig furchterregend sein.”
–Arcum Dagsson, Soldevischer Maschinist”",
Varchild's Crusader,AL,"“Wir könnten längst Frieden haben, aber Varchilds wollte lieber die Karten des neuen Kjeldor mit Balduvianischem Blut zeichnen.”
–König Darien von Kjeldor”",2
Varchild's War-Riders,AL,"“Was unseren Willen brechen soll, bestärkt uns nur in unserem Vorsatz.”
Lovisa Coldeyes, Balduvianischer Häuptling”",
Veteran's Voice,AL,"“Gute Soldaten verlassen sich zuerst auf ihre Erfahrung, dann auf ihren Instinkt.”
–König Darien von Kjeldor”",1
Viscerid Armor,AL,"Die einzige Ehre eines gefallenen Visceriden ist, einem Kameraden als Panzer zu dienen.",2
Viscerid Drone,AL,Nicht alles an Terisiares Überflutung war natürlichen Ursprungs…,
Whirling Catapult,AL,"“Ein direkter Kampf war noch nie nach dem Geschmack der Orks.”
–General Varchild”",
Wild Aesthir,AL,"“Oben im Karplusengebirge ist der Tod geflügelt und mit rasiermesserscharfen Klauen ausgestattet.”
–Arna Kennerüd, Himmelsritter”",2
Yavimaya Ancients,AL,"“Die Ahnen lehren uns, dass wir, falls wir durchhalten, auch obsiegen werden.”
–Kaysa, Altdruidin des Juniperordens”",2
Yavimaya Ants,AL,"“Nur wenige Naturgewalten sind zerstörerischer als der Hunger.”
–Kaysa, Altdruidin des Juniperordens”",
Aesthir Glider,AL,"“Sakrileg! Lebendig ist ein Aesthir ein treuer Verbündeter, doch nachgebaut nichts als ein umjubeltes Spielzeug!”
–Arna Kennerüd, Himmelsritter”",1
Agent of Stromgald,AL,"“Varchild ist verblendet von ihrer Sucht nach Siegen. Sie bemerkt nicht, dass der Orden von Stromgald seine giftigen Lügen in ihren Truppen verbreitet.”
–Lovisa Coldeyes, Balduvianischer Häuptling”",1
Awesome Presence,AL,"“Die Grundlage aller Macht dieser Welt ist wilde Leidenschaft.”
–Gerda Äagesdotter, Erzmagierin der Unsichtbaren”",1
Balduvian War-Makers,AL,"“Diese niederen Barbaren werden sich vor meinem gerechten Stahl ducken.”
–General Varchild”",2
Benthic Explorers,AL,Der Anstieg des Meerspiegels brachte überall neue Seen – und neuen Schrecken – nach Terisiare. Die Forscher fanden überall die Brut ihrer Erzfeinde.,2
Carrier Pigeons,AL,"“Vögel kennen keine Grenzen – warum sollten also wir?”
–General Varchild in einem Schreiben an König Darien von Kjeldor”",2
Casting of Bones,AL,"“Wir dienen Lim-Dûls Wunsch, manche zumindest in Teilen.”
–Chaeska, Hüter von Tresserhorn”",1
Deadly Insect,AL,"“Sie sind in der Tat hübsch…aber ein Stich könnte einen Riesen in einem Augenblick töten.“
–Taaveti von Kelsinko, Elfischer Jäger”",2
Elvish Ranger,AL,"“Niemand kann das Herz eines Elfenwaldläufers täuschen, aber einfache Gebrechen können selbst den stolzesten Krieger niederstrecken:“
–Kaysa, Altdruidin des Juniperordens”",2
Enslaved Scout,AL,"“Der Haß ihrer Soldaten auf die Goblins ist groß. Aber noch wichtiger ist das Wissen der Goblins über ihre Heimat: das Gebirge.”
–König Darien von Kjeldor”",1
Errand of Duty,AL,"“Ruft jeden Mann zu seinem Schwert – und Kjeldor wird triumphieren.”
–König Darien von Kjeldor”",2
False Demise,AL,"„Zu viele unserer vermissten ‘Toten’ tauchen anscheinend in Varchilds Truppen auf!“
–König Darien von Kjeldor",1
