Flurry of Wings,ARB,「我々は兵士として生まれた。 戦場への召集は帰郷というものだ。」,
Giant Ambush Beetle,ARB,それは完璧な静けさで待ちかまえる。 たまたまそれが餌を食っているのを見たことが無ければ、彫像かと見間違いかねない。,
Glory of Warfare,ARB,「我らの盾が奴らの希望を阻んだのだ！ 我らの剣が奴らの勝利を切り伏せたのだ！」,
Gloryscale Viashino,ARB,"「これは新しい世界、そして新しい戦争なのよ。 混沌を知り、それと戦う術を知る戦士を集めなくちゃ。」
――紺碧のリーシャ",
Godtracker of Jund,ARB,「巨獣は家畜のように草食で満足しますが、竜は怒り征服しようとします。 どちらに従うべきかは明確でしょう。」,
Gorger Wurm,ARB,戦乱のアラーラでは、ワームの食道の中が一番安全な場所になることもある。,
Grizzled Leotau,ARB,"「齢にて死すことに名誉など無いのは、レオトーですら知っている。 冬が奴らの毛皮に忍び込むとき、彼らは最も危険な場所を探すのだ。そこなら生きたまま死す事もできよう。」
――祝福階級のアーシル",
Identity Crisis,ARB,"「我らの地位に至るには、純粋であるべし。 純粋であるには、エーテリウムの祝福あるべし。 祝福受けるには、自身を忘れ去るべし。」
――エーテル宣誓会の祈り",
Illusory Demon,ARB,大渦の中では、光の幻影ですら人の肉を食う。,
Intimidation Bolt,ARB,それから何時間もの間、彼らが見ることができたのは、師の絶叫するむごたらしい影だけだった。,
"Jenara, Asura of War",ARB,傷ついた兵士達は天を仰ぎ、彼女の登場に感謝した。 しかし、目線をしっかり敵に向けたまま、彼女は彼らの上を通り過ぎていった。,
Jund Hackblade,ARB,その汚らわしい輩が、騎士達の戦闘前の儀式抜きでの戦いを挑んできたと知ったのは、儀式も半ばまで済んだところの話だった。,
Knight of New Alara,ARB,「私はアラーラすべてを受け入れよう。バントと同様にグリクシスをもだ。 かつての故郷が私を裏切り者と呼ぶなら呼ぶがいい。 称賛のために行うのではない。これは正義のためなのだ。」,
Knotvine Paladin,ARB,"「彼は、彼の世界と我々の世界の良い部分を併せ持つ、ガルガンチュアンの新たな系譜の一部なのです。」
――アニマのメイエル",
Lavalanche,ARB,アラーラの燃える血には、単なる土や石など含まれはしない。,
Leonin Armorguard,ARB,おあつらえ向きとは、鋼の外套と溶鉱炉の熱さを持つ爪をあつらえたナカティルのことだ。,
Lord of Extinction,ARB,死者の絶望的な声が融合し、その笑い声となる。,
Lorescale Coatl,ARB,"「エーテリウムの中に見つけられなかった啓示を、コアトルの鱗を追うことで見つけることができたのだ。」
――ヴィダルケンの異端者、ラナラス",
Madrush Cyclops,ARB,死は瞬きする間に訪れる。,
Maelstrom Pulse,ARB,断片が繋がりあう中で、あらゆる生き様が何の跡も残さず消えうせた。,
Mage Slayer,ARB,"「人が強けりゃ、剣は何でもいい。」
――血編み髪のクレシュ",
Magefire Wings,ARB,羽根を与えても、飛行の恐怖がなくなるわけではない――状況によっては、火の恐怖かもしれないが。,
Marisi's Twinclaws,ARB,"「完璧に数で負けてるみたいね。」
「そりゃついてる。 退屈するんじゃないかと心配してた。」",
Meddling Mage,ARB,「この荒れた不毛の地は、そこの人々への訴えです。 臆病な人々には、無秩序に反発する意志の力が欠けているのです。」,
Messenger Falcons,ARB,遠くの最前線の偵察で多くのエイヴンが命を落としたため、騎士長はナヤの隼を急使として雇うことにした。,
Mind Funeral,ARB,"「魂は永遠だ。私がそう言っている内は。」
――覇者シャルム",
Monstrous Carabid,ARB,食う側の次元が、四つの食われる側の次元と融合したとき、そこに何が起こるのか？,
Morbid Bloom,ARB,"「私は呪われたものから我が庭を造る。」
――ネル・トース族のジョルシュ",
Mycoid Shepherd,ARB,純粋なマナが断片中に溢れかえる中、ジャンドの獰猛な食物連鎖にすら結束の感情が生まれた。,
Naya Sojourners,ARB,エルフ達は口を開けた墓のようなこの地を訪れた――勇猛ゆえか、愚かさゆえか？,
Nemesis of Reason,ARB,それを述べる言葉は消える。 それを記す書物は滅ぶ。 それを語る伝承は終わる。,
Nulltread Gargantuan,ARB,それはあらゆる物を踏み潰すが、そこには何の跡も残さない――踏み荒らされた破片も、潰された魂も、蹄跡すらも。,
Offering to Asha,ARB,"「奴の身体はバントの物だ。 奴の魂？ 正直言ってわからんよ。 天使の物なんじゃないかとは思ってるがな。」
――数多のラフィーク",
Predatory Advantage,ARB,過去を忘れた者はそれに食われる宿命にある。,
Putrid Leech,ARB,ナヤの有り余る食料に対応するため、それは新たな口を作り出した。,
Qasali Pridemage,ARB,ある群れにとっては古老、他にとっては印章階級の者。,
Reborn Hope,ARB,"「闇の中でこそ、最も恐るべき希望が炎を燃やす。」
――ナヤの太陽の種撒き、ヘイドラン",
Retaliator Griffin,ARB,眼には眼を。 歯には歯を。 グリフィンはとにかく公平だ。,
Rhox Brute,ARB,"「この新しい世界で、かつては信心深かったロウクスが武器を取ってジャンドの蛮人に立ち向かうのを見てきたよ。 怒られるかもしれないけど、この選択の中にこそ知恵があると思うね。」
――暁の光の射手、ジャーナン",
Sages of the Anima,ARB,神追いは新たな獣神の神殿を、ナヤの国境を越えた場所に見つけた。,
Sangrite Backlash,ARB,"「サングライトは脈打つ竜の心臓だ。 そう考えれば、数多くの馬鹿どもの胸がその力に弾け飛んだのも不思議ではなかろう。」
――サルカン・ヴォル",
Sanity Gnawers,ARB,それが犠牲者の頭から引きずり出そうとしているのは、彼らの頭の中を最期に横切った思考だ。,
Sen Triplets,ARB,彼らはお前の精神を操る。,
Sewn-Eye Drake,ARB,"「突っ込ませるには慎重すぎ、仕えるには小心すぎる。 これなら大丈夫だ。」
――裏切り者の王、セドリス",
Sigil Captain,ARB,「一つ目の印章は武勇を讃え、もう一つはヘルカイトの戦場を生き延びたことを讃えるものだ。」,
Sigil of the Nayan Gods,ARB,エルフが天使の賛歌を学ぶ一方で、騎士は巨神の咆哮を学んだ。,
Sigiled Behemoth,ARB,"「巨獣の助けを隷属と見誤ってはいけません。」
――アニマのメイエル",
Singe-Mind Ogre,ARB,バントの軟膏使いですらその不治を癒すことはできず、ただ苦痛を共有するばかりだった。,
Skyclaw Thrash,ARB,新しい翼は、優雅に光り輝き、ときおり機能した。,
Slave of Bolas,ARB,ニコル・ボーラスは手下と犠牲者を区別しない。,
Soul Manipulation,ARB,"「生と死は取り替えが利く。」
――ニコル・ボーラス",
Soulquake,ARB,大渦は素のマナの波を戦場に送り込み、戦士も死体もかまいもせずに運び去った。,
Spellbound Dragon,ARB,ジャンドでは王、エスパーでは奴隷。,
Spellbreaker Behemoth,ARB,"「この対抗呪文に対する免疫は、ナヤに対して絶え間なく攻撃してくる魔道士のおかげで進化してきたものだと思ってる人もいるわね。 私は単に魔術師をたくさん食べてきただけの話だと思うけどね。」
――鼓声狩人、ブローカ",
Sphinx of the Steel Wind,ARB,「なぜお前を生かさねばならぬのか？」 この彼女のお気に入りの謎かけにきちんと答えた者はいない。,
Stun Sniper,ARB,彼女の鏃の先は鈍いが、彼女の狙いは恐ろしく鋭い。,
Tainted Sigil,ARB,よそ者に汚された印章は力を失わない。失うのは純潔さだけだ。,
Talon Trooper,ARB,「火山風でジャンドの空が迷路になっています。 本気で侵攻するつもりなら、まずその目に見えない抜け道を知らねばいけないでしょう。」,
Terminate,ARB,"「死ならこれまでにも見てきた。 病に倒れたおふくろ、戦場で血を流した仲間……だが、ここまでひどいのは見た事がない。」
――エトランの狂戦士、ターニ",
Thopter Foundry,ARB,"「エーテリウムは限られています。 技術の進歩はそうではありません。」
――テゼレット",
Thraximundar,ARB,その名は「地を赤く染める者」を意味する。,
Time Sieve,ARB,"「私が無用とも年老いたとも思われぬよう祈ろう。」
――覇者シャルム",
Unbender Tine,ARB,狂気から生み出されたものには強大な力がある。 ただ、その力に至る道は、生み出した者の精神と同じぐらいの迷宮だ。,
"Uril, the Miststalker",ARB,それはガルガンチュアンすらも覆い隠す白い霞の中を闊歩している。,
Vectis Dominator,ARB,"「テレミンの芸術性は評価するが、他の世界の生き物の方がもっと劇的な行動を取るな。」
――精神士イーノー",
Vedalken Ghoul,ARB,イーノーの死から四日に渡る夜、彼のエーテリウムを受けた人々は、それを取り戻そうとする者により斬り殺され、身体からエーテリウムを引き剥がされた状態で発見された。,
Vedalken Heretic,ARB,「エーテリウムは私の目を曇らせ、耳を塞ぎ、肌を鈍らせた。 今や私は感じることができる。学び始めることができるのだ。」,
Vithian Renegades,ARB,「これこそ、成されし物は成さざれえるという証明だ。 我々が死んだと思った希望は、輝かしく再誕するであろう。」,
Wall of Denial,ARB,それは洞察力のある魔道士すべてが求めるものをを与えてくれる――考える時間だ。,
Wargate,ARB,バントの魔道士は天に向かってなおも助けを求めているが、それに応えるのは天使ばかりではない。,
Winged Coatl,ARB,ナカティルはこの新種を、彼らの言葉で毒矢を意味する「ヴェトリ」と呼んだ。,
Zealous Persecution,ARB,"「グリクシスから戻ったジャリクは変わってしまったよ。彼女の目は取り憑かれたようだった。 奴らをその不浄の笑みで殺したんだよ。ぞっとするな。」
――ワイホーン騎士長",
Aggravate,AVR,"「野蛮人め！　 お気に入りの椅子を燃やすなんて！　 皆殺しにしてやる！」
――エインジー・ファルケンラス",
Alchemist's Apprentice,AVR,副作用には、悪臭、蒸気の噴出、および不随意の消滅が含まれます。,
Alchemist's Refuge,AVR,責め立てられた錬金術師は、気兼ねなくグールいじりに没頭できる環境を求めてケッシグの未開地へと逃げ込んだ。,
Amass the Components,AVR,「イモリの唾の用途はきっと見つかると思ってたんだ！」,
Angel of Glory's Rise,AVR,「不死をなきものにしなければ正義はなされません。」,
Angel of Jubilation,AVR,「イニストラードの悪が浄化されたわけではありませんが、ようやく喜びの種が得られました。」,
Angelic Armaments,AVR,暗黒の刻に、尽きせぬ炎によりて打ち出されたるもの。,
Angelic Wall,AVR,"「天使の羽ばたきを受けたかのように空気は流動し、そして敵は退けられた。」
――航海者イカーロフの物語",
Angel's Mercy,AVR,「恐いのは分かります。 疑いにも同情します。 そのいずれも、赦しましょう。」,
Angel's Tomb,AVR,"「信仰は石にさえ命の息吹を与える。」
――ミケウスのメモ",
Appetite for Brains,AVR,桃と同じで、一口目が一番美味い。,
Arcane Melee,AVR,魔術師同士の議論が知性だけで決着することはない。,
Archangel,AVR,天空には武装した熾天使の声が響きわたり、闇は戦略的撤退を決めた。,
Archwing Dragon,AVR,天使より俊敏で、悪魔より残酷で、グールと同じぐらい容赦がない。,
"Avacyn, Angel of Hope",AVR,黄金の光が獄庫から天空へとらせん状に伸びていった。 巨石のごとき銀塊が轟音とともに砕け散り、囚われのアヴァシンはついに解放された。,
Banners Raised,AVR,獄庫が破壊されてから間もなく、恐るべき群衆は恐れを知らぬ軍団へと変貌した。,
Barter in Blood,AVR,"「我らは皆、イニストラードのために犠牲を払わねばならない。」
――ソリン・マルコフ",
Battle Hymn,AVR,"「教会は木と壁の塊に過ぎん。 天使を讃える信仰篤き人々が信徒団となる。」
――ガツタフの古老、コルマン",
Bladed Bracers,AVR,獄庫の瓦礫より打ち出されたるもの。,
Blood Artist,AVR,「偉大な芸術は大いなる苦しみなしには生まれ得ない。」,
Bloodflow Connoisseur,AVR,"「生存ではなく、虚栄と悦楽のための死だと？　 そうした退廃こそ、私が食い止めようとしたものだ。」
――ソリン・マルコフ",
Bone Splinters,AVR,"「どっちがあんたにふさわしいかね。ずっしりした大腿骨か、すっきりとして優雅な前腕か？ さあ、どうする？」
――狂人ギサ",
Borderland Ranger,AVR,「ケッシグからステンシアへ抜ける道は一本しかない。 俺と一緒に行くなら話は別だが。」,
Bower Passage,AVR,最も困難な時期にはアヴァシンを否定する者もいた。 今や、彼らにとって唯一の安全地帯はケッシグの未開地のみである。,
Builder's Blessing,AVR,"「しっくいに聖なる結界を埋め込むんだ。さもなければ街中に血が流れるぞ。」
――スレイベンの石大工、ヴァドヴァー",
Butcher Ghoul,AVR,精神がないから、死を恐れない。 魂がないから、平気で殺す。,
Call to Serve,AVR,恩寵は贈り物であり、決して見返りではない。,
Captain of the Mists,AVR,「俺は単なる船長じゃねえ。 北風は俺の仲間。 潮流は俺の航海士なのさ。」,
Cathars' Crusade,AVR,アヴァシンの聖なる戦士達は、彼女の最も困難な時期にも希望を絶やさなかった。 彼らは今、その希望をイニストラード全土にもたらすのだ。,
Cathedral Sanctifier,AVR,「悪はほどなく征伐されるでしょう。 イニストラードに今もっとも必要なのは癒しです。」,
Cloudshift,AVR,"「嵐雲までもが伏してアヴァシンを崇めておる。」
――古老リムハイト",
Commander's Authority,AVR,「彼女の象徴を身につける名誉を忘れるな。それは固い信仰と、果敢に成し遂げられた正しい行いの証だ。」,
Conjurer's Closet,AVR,"「『明日』は『昨日』の仮面をつけて登場する。」
――謎の男コーデル",
Corpse Traders,AVR,息ができなきゃ文句も言えまい。,
Craterhoof Behemoth,AVR,あれが今日つけた足跡が、明日の湖。,
Crippling Chill,AVR,霊の一息は血管を氷の川となし、心臓を鼓動半ばで凍てつかせる。,
Crypt Creeper,AVR,"「確かに一理あるな。 困難に耐えることで人は強靱になるって言うだろ。 少なくとも狂人にはなれる。」
――エバハート船長",
Cursebreak,AVR,もはや村の最下層民ではない。 愚弄され辱められることもない。 シグルンはついに自由の身となった。,
Dangerous Wager,AVR,"「そこのあんた、骨はじきでもして遊んでいきな。 どうせ失うものなんてないだろ？」
――エルドワルの商売人、トビアス",
Dark Impostor,AVR,「ああ、これはいい生活ね。 なぜあなたが必死にしがみつこうとしたか分かるわ。」,
Death Wind,AVR,ルーキンはくすぶっている天使の羽を凝視した。 「逃げろ！」 彼は巡回兵に向かって叫んだ。 「我々の手に負えん！」,
Defang,AVR,丸腰にされた吸血鬼は、木製の剣を手渡され、真夜中の決闘者の訓練を手伝うはめになった。,
Defy Death,AVR,ギセラは立ち並ぶ村人の墓の間に残忍な悪魔を追い詰めた。 「おまえらしい最期ね」と呟いて、彼女は剣を振りかざした。,
Demolish,AVR,"「スカーブ師を完全に打ち負かすには、怪物ではなく実験室を破壊する必要がある。」
――審問官の刃、レム・カロラス",
Demonic Rising,AVR,悪魔を召喚するのと、その悪魔から感謝を求めるのと、どちらが愚かだろうか？,
Demonic Taskmaster,AVR,より強大な力に隷属すること。それが奈落における唯一の法だ。,
Descent into Madness,AVR,その階段は双方向に落ちている。,
Desolate Lighthouse,AVR,突風やハリケーン、人殺しの霊魂の大波を人知れず迎える孤独な歩哨。,
Devastation Tide,AVR,神聖な意志から生まれた力に抵抗するのは困難である。,
Devout Chaplain,AVR,「アヴァシンの命により、これらの遺物に残る悪魔の痕跡を浄化します。」,
Dread Slaver,AVR,脳足りんでも脳なしを支配できる。,
Dreadwaters,AVR,モークラットに迷い込んだら、その水に飲み込まれてしまうかもしれないよ。,
Driver of the Dead,AVR,聖戦士に屋敷を焼かれ、先祖代々の餌場を追われた吸血鬼の一部は、死体売買に身をやつすこととなった。,
Dual Casting,AVR,獄庫が開いてから数時間が経つ頃、彼は以前の倍の力を手にしていた。,
Eaten by Spiders,AVR,多くの犠牲者を味わううちに、その蜘蛛はアンデッドとその携帯品を特に好むようになっていった。,
Emancipation Angel,AVR,「あなたは最善を尽くしました。もうお休みになって結構です。」,
Essence Harvest,AVR,ルーエンハート隊長は聖職者の中で悪魔信仰が行われている証拠を突き止めた。 だがスカースダグはそれを立証する機会を彼に与えなかった。,
Exquisite Blood,AVR,人間が再び優勢に立ってからも、不死に望みをかけて命を差し出す者は絶えなかった。,
Farbog Explorer,AVR,「一つの魂に安らぎを与えられるなら千の沼だって越えていこう。」,
Favorable Winds,AVR,絶滅して久しいと思われたグリフの群れは、アヴァシンの帰還と共に再び姿を現した。,
Fervent Cathar,AVR,「俺が剣を置くのは死ぬときだけだ。 今日のところは、そうするつもりはない。」,
Fettergeist,AVR,生ある間の選択は、死に際しての縛りとなる。,
Fleeting Distraction,AVR,幼い魔道士たちが教わる最初の呪文。まだ剣を握るには小さすぎる者の命を数多く救ってきた。,
Flowering Lumberknot,AVR,"「こいつはあたしら罠師をよく食べていた。 それが猟犬か何かのようについてくるようになったんだ。」
――ケッシグの罠師、アレイナ",
Gang of Devils,AVR,"「でもよ、あいつらが爆発するなんて思いもしないだろ？」
――居住区の民兵、グリーゲル",
Geist Snatch,AVR,お前の祈りを耳にするのは天使と悪魔だけではない。,
Ghostform,AVR,「『貫通不能』などというものは存在しない。」,
Ghostly Flicker,AVR,時には実存から距離を置くのも悪くない。,
Ghostly Touch,AVR,「霊は自分たちの存在に気づいてほしいのです。 私はそのための器にすぎません。」,
Ghoulflesh,AVR,肉体は段階を追って死に至る。 最初は皮膚、次に筋肉。 犠牲者には悪いが、脳は最後だ。,
Gloom Surgeon,AVR,彼は錯乱状態の病人を探してヘイヴングルの街中を彷徨っている。生という病から彼らを救おうとしているのだ。,
Gloomwidow,AVR,原野の中の見捨てられた町だが、無人だった期間はそう長くない。,
Goldnight Commander,AVR,「勝利の裏には一つの信仰、そして大勢の力がある。」,
Goldnight Redeemer,AVR,その苦難には一節たりとも触れることなく、聖体はアヴァシンの帰還を歌いあげる。,
Grave Exchange,AVR,"「いずれにしろ冷たく、暗い旅路です。」
――ラムホルトのエルス",
Griselbrand,AVR,"「アヴァシンは破壊された獄庫から現れたが、彼女の自由には代償があった――奴だ。」
――聖戦騎士サリア",
Grounded,AVR,"「あたしらは四つの州をまたいでルーデヴィックの怪物を追跡してきた。あれが地上に降りたら、絶対にそこから移動させないでよ。」
――ケッシグの罠師、アレイナより
ウルヴェンワルドのハラナへ",
Gryff Vanguard,AVR,"「グールが扉を叩き壊したんです。でもグリフの呼び声が聞こえてきて、それで私らは救われたと分かりました。」
――ハンウィアーの商店主、エッカ",
Guise of Fire,AVR,"「炎はやがてゾンビを滅ぼすが、その前に火だるまのゾンビがより多くの破壊をもたらすだろう。」
――審問官の刃、レム・カロラス",
Harvester of Souls,AVR,"「彼は裁判官であり、陪審員であり、執行人だ。その全員を彼が殺したのだからな。」
――エルゴードのカール司教",
Haunted Guardian,AVR,"「犠牲者の血を抜いて、死体を売って、魂は見張り番として使えばいいのです。 騒がしさも、煩わしさも、面倒はすべてなくなるわ。」
――オリヴィア・ヴォルダーレン",
Havengul Skaab,AVR,あまりの凶暴さゆえ、悪鬼どもでさえこの忌むべき存在を目にすると震え上がる。,
Havengul Vampire,AVR,「あの弱まりゆく脈動――あれが私にワルツを舞わせるのだよ。」,
Holy Justiciar,AVR,彼女の眼は腐敗する肉を透かし、祝福された眠りを求めて苦悶する魂を捉える。,
Homicidal Seclusion,AVR,"「いつまでもカアカアと忌々しいカラスだ・・・頭の中の声が邪魔されるではないか・・・」
――ハンの間の隠者",
Human Frailty,AVR,"「私は百もの定命の血筋が栄えては滅びるのを見届けてきたわ。 あと千の血筋よりも生き永らえてみせましょう。」
――オリヴィア・ヴォルダーレン",
Hunted Ghoul,AVR,ギサのグールは、ハンウィアーが救われた後も徘徊している。牢獄に入れられた主人の屈折した命令に今でも従っているのだ。,
Into the Void,AVR,"「聖戦士には剣が、審問官には斧がある。 だがわしは『外交的』な手段を望んでおる。」
――ドルナウの大魔導師、ターホールド",
Joint Assault,AVR,"「我が力により狼男はウルフィーとなり、我らが同志として闇との戦いに臨む。」
――アヴァシンの呪い黙らせの命",
Kessig Malcontents,AVR,群衆に不満を抱かせれば、それは強力な武器となる。,
Killing Wave,AVR,"「悪魔を探しに来たのに、この次元は天使だらけ。 天使なんて大嫌い。」
――リリアナ・ヴェス",
Kruin Striker,AVR,ウルフィーの誕生を快く思わなかったロリカは、命令に反し、「改心した狼男」を討伐すべく進撃を始めた。,
Lair Delve,AVR,「悪鬼どもは逃げだした。 まったくせいせいしたよ。 ガランとした巣穴ほど心地いいものはない。」,
Latch Seeker,AVR,それは自らを閉じ込める墓を、安らぎを得られる棺桶を探していた。,
Leap of Faith,AVR,最も洗練された挙動は立体的なものだ。,
Lightning Prowess,AVR,「アンデッドの肉は乾燥してて紙みたいだろ。 火花が落ちれば『ボワッ』といって、グールさんさよならだ。」,
Lunar Mystic,AVR,"「よかった、この世界は潮汐よりも月の力が強いことを学んでくれた。」
――月の賢者タミヨウ",
Maalfeld Twins,AVR,"「あたしに家族をバラバラにする権利なんてないじゃないか。」
――狂人ギサ",
Mad Prophet,AVR,「月に鷺などおらん！　 いるのはネズミだ、５本足のネズミ。囁く雷鳴のような声のやつだ！」,
Malicious Intent,AVR,スレイベンには平和が戻ったが、聖戦士の中には愚かにも警戒を解く者がいた。,
Malignus,AVR,それは突然の嵐のようにエストワルドに襲いかかった。 ほぼ瞬時にして、かの地には灰と苦悶が残るのみとなった。,
Marrow Bats,AVR,"「我々がどれだけステンシアの奥深くまで踏み込もうとも、この地にはいつまでも不死が残るじゃろう。」
――ドルナウの大魔導師、ターホールド",
Mass Appeal,AVR,「我々は闇との争いに打ち勝った。 苦悩の果ての叡智が我々を繁栄に導かんことを。」,
Mental Agony,AVR,「この男の精神は脆い。 コウモリの餌にしてやれ。」,
Midnight Duelist,AVR,アヴァシンが帰還しても彼の復讐心は消えなかった。,
Midvast Protector,AVR,「得るものが少ないながらも、わしはアヴァシン様への信仰を深めていった。 それがようやく報われたのじゃ。」,
Mist Raven,AVR,"「鴉を見たら丘へ急げよ。 あいつは幽霊潮が迫るのが分かるんだ。」
――ネファリアの漁師、スヴェド",
Misthollow Griffin,AVR,一部のクリーチャーにとって、存在は気まぐれでしかない。,
Moonlight Geist,AVR,彼女に残された武器は、嘆きと囁きだけであった。,
Moorland Inquisitor,AVR,審問官が教わるのは経典と哲学、そして斧を研ぎ澄ませる業である。,
Narstad Scrapper,AVR,"「とうとう死体活性化の原理を無血の物体に応用できたぞ！」
――屍錬金術師、ルーデヴィック",
Natural End,AVR,取り憑かれた刃が砕け散ると、霊が感謝に満ちた様子で漂い出でて、祝福された眠りへと向かっていった。,
Necrobite,AVR,アンデッドの蛇は自己防衛のために噛むわけではない。 あらゆるゾンビと一緒で、満たされない飢えのためなのだ。,
Nephalia Smuggler,AVR,「うちの御者連中は信頼できるぜ。 俺がこの手で舌を抜いたからな。 他に知りたいことは？」,
Nettle Swine,AVR,"「一匹殺して腹を裂いたら、煉瓦やら骨やらが出てきたんだ。 屋根から何から、小屋ごと食ってやがったんだよ。」
――ソンバーワルドの罠師、パーリン",
Otherworld Atlas,AVR,"「どんな馬鹿でも開くことはできる。 だがこの白紙を読み解けるのは天才だけだ。」
――謎の男コーデル",
Outwit,AVR,生徒は呪文がどうやって生まれるかを訊ねる。 教師は何が呪文を完結するかを考える。,
Peel from Reality,AVR,「魂無き悪魔よ、貴様をこの身に縛り付けてやった。 我らは共に忘却の中に住まうのだ。」,
Pillar of Flame,AVR,「価値ある者が祝福された眠りのうちに永遠を過ごさんことを。 邪な者が忘却という平和を見出さんことを。」,
Polluted Dead,AVR,ゾンビの襲撃の後、作物は収穫を待たずして枯れ果て、活気のあった村はほとんど一夜にして廃墟と化してしまった。,
Primal Surge,AVR,アヴァシンの帰還と共に、生命は大波となって溢れた。,
Raging Poltergeist,AVR,グール呼びを押しとどめるために死者を火葬にしようとする者もいた。 それでも死者は蘇り、己の境遇に怒り狂っていた。,
Rain of Thorns,AVR,森が悪しき者達の避難所となったため、大魔導師は自然を浄化する新たな手段を編み出した。,
Reforge the Soul,AVR,呪い黙らせという一連の呪文によって、アヴァシンはこの世界を神聖な炎で浄化した。,
Renegade Demon,AVR,"「手負いの吸血鬼を追い詰めたことはあるか？　 それと比べりゃ庭で散歩してるようなもんだぜ。」
――聖戦士の司令官、トリステン",
Righteous Blow,AVR,"「もはや怪物達は、モークラットの霧にまぎれても安心できないでしょう！」
――雪花石を率いる者、ブルーナ",
Riot Ringleader,AVR,「吸血鬼は熱い血が好きなんだろ？ あたしらの血をどう扱うのかみてやろうじゃないか。」,
Rite of Ruin,AVR,スカースダグの狂信者はアヴァシンの隆盛を黙って認めようとはしなかった。,
Rotcrown Ghoul,AVR,"「そいつの眼を見ちゃいかん。 死んだ者が考えるべきでないことを考えてやがる。」
――エバハート船長",
Rush of Blood,AVR,滋養のためでも、依存欲求を満たすためでもない時がある。 純粋にそれを感じたいだけなのだ。,
Scalding Devil,AVR,悪魔はおっかない。 小悪魔はうざったい。,
Scrapskin Drake,AVR,"「聖戦士達が下で私のスカーブを殺したようだ。 その剣がどれほどの高さまで届くか見てやろうじゃないか。」
――屍錬金術師、ルーデヴィック",
Scroll of Avacyn,AVR,読む者に祝福を与える言葉の数々、恐怖を超えて未来を語る。,
Scroll of Griselbrand,AVR,目にすべきではない言葉の数々、正気では推し量れない事柄を語る。,
Searchlight Geist,AVR,それは闇の帳と共に現れ、魂を消滅せしめんと探しまわる。,
Second Guess,AVR,"「なるほどお前の狙いは読めたぞ。 気に食わんな。」
――霊魔道士、ディールク",
