Messenger Falcons,ARB,"Столько крылатых существ погибло, ведя разведку на дальних фронтах, что рыцари-капитаны в качестве гонцов завербовали соколов с Найи.",
Mind Funeral,ARB,"«Душа бессмертна до тех пор, пока я этого хочу».
—Шарум Гегемон",
Monstrous Carabid,ARB,"Что происходит в случае, если мир хищников сталкивается с четырьмя мирами жертв?",
Morbid Bloom,ARB,"«И посадил я сад из проклятых и обреченных».
— Джоршу из клана Нель-Тот",
Mycoid Shepherd,ARB,Растекающаяся по осколкам чистейшая мана принесла чувство единения даже в жестокую пищевую цепь Джанда.,
Naya Sojourners,ARB,"Эльфы вошли в земли, как в раскрытую могилу. Что это? Мужество или безрассудство?",
Nemesis of Reason,ARB,Облечь это в слова не удается. Хранящие легенду страницы съеживаются. Повествующие рассказы заканчиваются.,
Nulltread Gargantuan,ARB,"Он мнет все под ногами, однако не оставляет никаких признаков поступи — ни истоптанного валежника, ни придавленных душ, ни даже следов от копыт.",
Offering to Asha,ARB,"«Теперь его тело принадлежит Бэнту. А его душа? Честно говоря, не знаю. Я думаю, она принадлежит ангелам».
— Рафик Многомедальный",
Predatory Advantage,ARB,"Те, кто забывает о своем прошлом, обречены стать его ужином.",
Putrid Leech,ARB,"Чтобы справляться с чрезмерно изобильным пищевым ресурсом на Найе, она вырастила дополнительные рты.",
Qasali Pridemage,ARB,"Вожак в одном прайде, Мендаленосец — в другом.",
Reborn Hope,ARB,"«Тьма порождает самые смелые надежды».
— Хейдран, сеятель солнечных семян из Найи",
Retaliator Griffin,ARB,Око за око. Зуб за зуб. Грифоны — более чем справедливые существа.,
Rhox Brute,ARB,"«В этом новом мире я видел, как некогда непоколебимые роксы дрались наравне с дикарями Джанда. Я бы огорчился, если бы не увидел смысла в их решении».
—Гернан, лучник «Утренней зари»",
Sages of the Anima,ARB,Боговоды обнаружили новые пантеоны зверей-богов за пределами Найи.,
Sangrite Backlash,ARB,"«Сангрит — это бьющееся сердце дракона. Поэтому неудивительно, что грудь многих глупцов разорвалась, пытаясь его удержать».
— Сархан Воль",
Sanity Gnawers,ARB,Последнюю мелькнувшую в сознании жертвы мысль они выдирают со скальпом.,
Sen Triplets,ARB,Они — повелительницы вашего рассудка.,
Sewn-Eye Drake,ARB,"«Слишком недоверчив, чтобы командовать. Слишком расчетлив, чтобы служить. Но это в прошлом».
— Седрис, король-предатель",
Sigil Captain,ARB,"«Одна медаль — за отвагу, другая — за то, что выдержал Перевал Змея».",
Sigil of the Nayan Gods,ARB,"В то время, как эльфы разучивали гимны ангелов, рыцари учились реветь, как титаны.",
Sigiled Behemoth,ARB,"«Не путайте помощь чудища с раболепством».
— Майел, Святая Анима",
Singe-Mind Ogre,ARB,Даже бальзамщикам Бэнта не удалось исцелить обреченных. Однако их сочувствие немного облегчило страдания.,
Skyclaw Thrash,ARB,Их новообретенные крылья элегантно поблескивали и частично функционировали.,
Slave of Bolas,ARB,Для Никола Боласа нет разницы между слугами и жертвами.,
Soul Manipulation,ARB,"«И рождение, и смерть — явления обратимые».
— Никол Болас",
Soulquake,ARB,"Из Мальстрема изверглась лава сырой маны и прокатилась по полю боя, сметая на своем пути сражающихся и сраженных.",
Spellbound Dragon,ARB,"В Джанде он король, а на Эспере — раб.",
Spellbreaker Behemoth,ARB,"«Некоторые считают, что его неуязвимость к встречным заклинаниям выработалась в результате постоянных нападений магов на Найе. А я думаю, что он просто сожрал кучу колдунов».
—Броука, перестукивающийся охотник",
Sphinx of the Steel Wind,ARB,Никто так и не нашел правильного ответа на ее любимый вопрос: «Почему я должна пощадить тебя?»,
Stun Sniper,ARB,"Наконечники ее стрел затупились, но прицел смертельно точен.",
Tainted Sigil,ARB,"Испорченные чужаками медали не теряют свои силы, но они могут стать нечистыми.",
Talon Trooper,ARB,"«Огнедышащие ветра превратили небо Джанда в настоящий лабиринт. Нам следует изучить их невидимые потоки перед тем, как вторгнуться».",
Terminate,ARB,"«Я видел смерть. Мою умирающую от болезни мать, моих истекающих кровью на поле боя товарищей. Но я не видел ничего, что можно было бы сравнить с этим ужасом».
—Таэни, этланский берсерк",
Thopter Foundry,ARB,"«Эфирий ограничен. Новаторство бесконечно».
— Теззерет",
Thraximundar,ARB,Его имя означает «окрашивающий землю в красное».,
Time Sieve,ARB,"«Я молю о том, чтобы никто и никогда не считал бы меня старым или бесполезным».
—Шарум Гегемон",
Unbender Tine,ARB,"Созданные безумцами творения иногда содержат великую силу. Путь к этой силе также извилист, как и разум его творца.",
"Uril, the Miststalker",ARB,"Он проходит через белую пелену — туман, в котором могут спрятаться даже исполины.",
Vectis Dominator,ARB,"«Я ценю мастерство телеминов, но существа других миров предлагают более эффектное зрелище».
— Иннор, маг-менталист",
Vedalken Ghoul,ARB,"В течение четырех ночей после гибели Иннора и извлечения из него эфирия, его реципиентов находили убитыми. Эфирий был вырван из их тел.",
Vedalken Heretic,ARB,"«Эфирий затуманил мой взор, закупорил мне уши, сделал мою кожу не чувствительной. А теперь, когда я снова чувствую, я смогу познавать».",
Vithian Renegades,ARB,"«Вот доказательство того, что все содеянное еще можно исправить. Считавшаяся умершей надежда победоносно возродится».",
Wall of Denial,ARB,"Она дает то, что требуется каждому проницательному магу — время на размышление.",
Wargate,ARB,"Маги Бэнта все еще взывают к небесам о помощи, но ангелы — не единственные, кто отвечает на зов.",
Winged Coatl,ARB,"Накатльцы назвали эту новую разновидность «ветли», что на их наречии означало «отравленные стрелы».",
Zealous Persecution,ARB,"«Джарик вернулась из Гриксиса другой. Во взгляде царило безумство. Она уничтожила их в дьявольском ликовании, от которого бросало в дрожь».
— Рыцарь-капитан Уайгорн",
Aggravate,AVR,"«Варвары! Они сожгли мое любимое кресло! Убьем их всех!»
— Анже Фалькенрат",
Alchemist's Apprentice,AVR,"Возможны побочные эффекты — дурной запах, жгучий пар и спонтанное уничтожение.",
Alchemist's Refuge,AVR,"Преследуемые алхимики бежали в чащи Кессига, чтобы в спокойствии и одиночестве возобновить свои опыты.",
Amass the Components,AVR,"«Я знала, что слюна тритона мне когда-нибудь пригодится!»",
Angel of Glory's Rise,AVR,"«Правосудие свершится, лишь когда мы покончим с нежитью».",
Angel of Jubilation,AVR,"«Хотя Иннистрад еще не очищен от зла, у нас наконец-то есть повод возрадоваться».",
Angelic Armaments,AVR,Выкованное в темный час в негасимом огне.,
Angelic Wall,AVR,"«Пробежал ветер, словно поднятый взмахами крыльев ангела, и враг повернул вспять».
— Сказания Икарова-Странника",
Angel's Mercy,AVR,"«Я понимаю твои страхи. Я сожалею о твоих сомнениях. Я избавлю тебя и от того, и от другого».",
Angel's Tomb,AVR,"«Вера может оживить даже камни».
— Из записей Микеаса",
Appetite for Brains,AVR,Это как с персиками: первый кусочек — самый сочный.,
Arcane Melee,AVR,Споры между магами никогда не остаются чисто академическими.,
Archangel,AVR,"Небо зазвенело от криков облаченных в броню серафимов, и тьма предпочла отступить.",
Archwing Dragon,AVR,"Быстрее ангела, злее демона, безжалостнее упыря.",
"Avacyn, Angel of Hope",AVR,"Золотой луч ударил в небо из Хелволта. Оглушительный взрыв расколол серебряный монолит, и Авацина восстала, освобожденная от своих оков.",
Banners Raised,AVR,После разрушения Хелволта трясущиеся от страха жители превратились в бесстрашных солдат.,
Barter in Blood,AVR,"«Мы все должны приносить жертвы во благо Иннистрада».
— Сорин Марков",
Battle Hymn,AVR,"«Церковь — лишь стены и дерево. Молитва верующих — вот истинный способ восславить ангелов».
— Кольман, гастафский старейшина",
Bladed Bracers,AVR,Они выкованы из осколков Хелволта.,
Blood Artist,AVR,«Великое искусство невозможно без сильных страданий».,
Bloodflow Connoisseur,AVR,"«Убийства не для выживания, а для развлечения? Я всегда стремился искоренить подобное декадентство».
— Сорин Марков",
Bone Splinters,AVR,"«Чего ты заслуживаешь — тяжелую бедренную кость или изящное предплечье? Решения, решения».
— Джиза Безумная",
Borderland Ranger,AVR,"«Из Кессига в Стенсию ведет лишь одна дорога. Если, конечно, вы не пойдете со мной».",
Bower Passage,AVR,В темные времена многие отреклись от Авацины. Теперь леса Кессига — их единственное убежище.,
Builder's Blessing,AVR,"«Укрепите раствор оберегами, или кровь затопит улицы».
— Вадвар, трейбенский каменщик",
Butcher Ghoul,AVR,"Не обладая разумом, он не боится смерти. Не обладая душой, он не гнушается убийств.",
Call to Serve,AVR,"Милость — это дар, а не награда.",
Captain of the Mists,AVR,«Я не просто капитан корабля. Северный ветер — мой помощник. Прилив — мой лучший друг».,
Cathars' Crusade,AVR,Святые воины Авацины хранили надежду даже в самый темный час. Теперь они несут эту надежду всему Иннистраду.,
Cathedral Sanctifier,AVR,"«Зло скоро будет изгнано. Исцеление, вот что теперь нужнее всего Иннистраду».",
Cloudshift,AVR,"«Даже грозовые облака склоняются пред Авациной».
— старейшина Римхайт",
Commander's Authority,AVR,"«Носи Ее символ с честью, он служит подтверждением твоей крепкой веры и доблестных свершений».",
Conjurer's Closet,AVR,"«Завтрашний день носит маску вчерашнего».
— Кордел Таинственный",
Corpse Traders,AVR,"Кто не может дышать, не может и жаловаться.",
Craterhoof Behemoth,AVR,Отпечатки его копыт превращаются в озера.,
Crippling Chill,AVR,Одно лишь дыхание привидения превратит вашу кровь в лед и остановит сердце.,
Crypt Creeper,AVR,"«Думаю, это верные слова. То, что тебя не убивает, делает тебя сильнее. Или чуднее».
— капитан Эберхарт",
Cursebreak,AVR,Больше не изгой. Не проклятая и не преследуемая односельчанами. Сигрун наконец обрела свободу.,
Dangerous Wager,AVR,"«Давай, друг, смелее бросай кости! Что тебе терять-то?»
— Тобиас, торговец из Эрдваля",
Dark Impostor,AVR,"«Как прекрасна эта жизнь! Я понимаю, почему ты так отчаянно за нее цеплялась».",
Death Wind,AVR,Левкин уставился на горящие перья ангела. «Бежим!» — закричал он своему патрулю. «У нас нет шансов!»,
Defang,AVR,После разоружения вампиров им выдают деревянные мечи и заставляют проводить учебные бои с Полуночными Дуэлянтами.,
Defy Death,AVR,"Гизела настигла демона-убийцу на кладбище, у могил жителей деревни. «Достойный финал», — пробормотала она и подняла меч.",
Demolish,AVR,"«Чтобы победить сшивателя скаабов, нужно уничтожить не чудовище, а лабораторию».
— Рем Каролус, Клинок Инквизиторов",
Demonic Rising,AVR,Что более безрассудно — вызвать демона или ожидать от него благодарности?,
Demonic Taskmaster,AVR,Единственный закон Ямы — власть принадлежит сильнейшему.,
Descent into Madness,AVR,По лестнице можно не только подняться.,
Desolate Lighthouse,AVR,"Одинокий страж, выдерживающий ветры, бури и призрачные приливы.",
Devastation Tide,AVR,Сложно спорить с божественной волей.,
Devout Chaplain,AVR,«Именем Авацины мы очистим эти реликвии от их демонического прошлого».,
Dread Slaver,AVR,Полуразумный управляет неразумными.,
Dreadwaters,AVR,"Если вы заблудитесь в Моркруте, болото поднимется и заберет вас.",
Driver of the Dead,AVR,"Когда катары выгнали вампиров из родовых имений и наследных охотничьих угодий, часть кровопийцев занялись торговлей трупами.",
Dual Casting,AVR,После открытия Хелволта его силы удвоились в считанные часы.,
Eaten by Spiders,AVR,"Перепробовав множество жертв, паук остановил свой выбор на нежити и их экипировке.",
Emancipation Angel,AVR,"«Ты сделал все, что мог. Теперь можешь отдохнуть».",
Essence Harvest,AVR,Капитан Левенхарт вышел на след демонопоклонников среди духовенства. Последователи культа Скирдаг не дали ему ни единого шанса доказать это.,
Exquisite Blood,AVR,"Несмотря на то, что люди начали побеждать, некоторые из них еще стремились обменять свои жизни на призрачный шанс обрести бессмертие.",
Farbog Explorer,AVR,"«Я бы прошел через тысячи болот, чтобы упокоить одну заблудшую душу».",
Favorable Winds,AVR,"Считалось, что грифы Иннистрада вымерли, но с возвращением Авацины вернулись и они.",
Fervent Cathar,AVR,«Я сложу оружие лишь после смерти. И сегодня я умирать не собираюсь».,
Fettergeist,AVR,"Выбор, сделанный при жизни, будет сковывать и после смерти.",
Fleeting Distraction,AVR,"Это первое заклинание, которому учат магов с детства; оно спасло множество жизней тех, кто еще слишком слаб, чтобы держать меч.",
Flowering Lumberknot,AVR,"«Раньше он поедал нас, охотников. Теперь он следует за нами как собака».
— Алена, капканщица из Кессига",
Gang of Devils,AVR,"«Ну и откуда мне было знать, что они взорвутся?»
— Грегил, городской ополченец",
Geist Snatch,AVR,Вашим молитвам внемлют не только ангелы и демоны.,
Ghostform,AVR,«Нет такого понятия — непроницаемый».,
Ghostly Flicker,AVR,Иногда полезно отдохнуть от существования.,
Ghostly Touch,AVR,«Привидения хотят заявить о себе. Я — лишь проводник их воли».,
Ghoulflesh,AVR,"Плоть отмирает постепенно. Сначала кожа, потом — мышцы. Мозг умирает последним... к вящему ужасу жертвы.",
Gloom Surgeon,AVR,"Он бродит по улицам Хавенгула в поисках больных и ущербных, чтобы избавить их от страданий жизни.",
Gloomwidow,AVR,Заброшенные городки в пустошах недолго простаивают без новых жильцов.,
Goldnight Commander,AVR,"«Одна вера, но множество рук — для победы».",
Goldnight Redeemer,AVR,"Сонм ангелов поет о возвращении Авацины, не упоминая о своих страданиях.",
Grave Exchange,AVR,"«В этом странствии вас неизбежно донимает холод и окружает тьма».
— Эрут из Ламбхольта",
Griselbrand,AVR,"«Авацина вырвалась из разрушенного Хелволта, но ценой ее свободы стал Он».
— Талия, рыцарь-катар",
Grounded,AVR,"«Мы выслеживали чудовище Людевика в четырех провинциях. Если оно приземлится, не дайте ему шанса вновь подняться в воздух».
— Алена, капканщица из Кессига,
Халане из Уленвальда",
Gryff Vanguard,AVR,"«Упыри бились в дверь, но тут я услышала крик грифа, и поняла, что мы спасены».
— Экка, лавочница из Ханвира",
Guise of Fire,AVR,"«Огонь, конечно, уничтожит зомби. Но подожженная тварь успеет уничтожить еще много чего полезного».
— Рем Каролус, Клинок Инквизиторов",
Harvester of Souls,AVR,"«Он — судья, присяжные и палач, потому что он убил их всех».
— Епископ Коул из Элгода",
Haunted Guardian,AVR,"«Выпейте кровь жертвы, труп продайте, а душу оставьте охранять поместье. Никакого беспорядка, никакой суеты, никаких проблем».
— Оливия Волдарен",
Havengul Skaab,AVR,"Это существо настолько чудовищно, что даже другие твари дрожат от одного взгляда на него.",
Havengul Vampire,AVR,"«Ах, это затихающее биение сердца, оно звучит музыкой в моих ушах».",
Holy Justiciar,AVR,"Ее глаза смотрят сквозь гниющую плоть и видят душу, бьющуюся в агонии, умоляющую о Благословенном Сне.",
Homicidal Seclusion,AVR,"«Чертовы вороны и их грай... Они заглушают голоса в моей голове».
— Отшельник из дома Ханнов",
Human Frailty,AVR,"«Я видела, как рождались и погибали сотни поколений людей. Я переживу еще тысячу».
— Оливия Волдарен",
Hunted Ghoul,AVR,"Даже после спасения Ханвира разбежавшиеся упыри Джизы бродили по округе, пытаясь выполнить последние приказы схваченной госпожи.",
Into the Void,AVR,"«Катары сражаются мечами, инквизиторы — топорами. Я же предпочитаю... дипломатический подход».
— Терхольд, архимаг Друнау",
Joint Assault,AVR,"«Своей силой я превращаю вервольфов в вульфиров, наших союзников в битве против тьмы».
— Приказ Авацины о снятии проклятий",
Kessig Malcontents,AVR,Недовольство — серьезное оружие в руках толпы.,
Killing Wave,AVR,"«Я искала демонов, а нашла мир, полный ангелов. Ненавижу ангелов».
— Лилиана Весс",
Kruin Striker,AVR,"Не в состоянии принять создание вульфиров, Рорика вышла из ордена и устроила личный крестовый поход против этих «исправившихся вервольфов».",
Lair Delve,AVR,"«Чудовища ушли. Вот и хорошо. Нет ничего лучше, чем пустое логово».",
Latch Seeker,AVR,"Он ищет гробницу, которая его удержит, гроб, который его упокоит.",
Leap of Faith,AVR,Лучшие маневры осуществляются в трех измерениях.,
Lightning Prowess,AVR,"«Нежить — они же высохшие. Достаточно одной искры — и все, нет вашего упыря».",
Lunar Mystic,AVR,"«Я рада, что в этом мире узнали о том, что Луна влияет не только на приливы».
—Тамиё, Знаток Луны",
Maalfeld Twins,AVR,"«Кто я такая, чтобы разрушать семью?»
— Джиза Безумная",
Mad Prophet,AVR,"«На Луне нет цапель! Это мышь, пятиногая мышь с громовым писком!»",
Malicious Intent,AVR,"Когда Трейбен вернулся к мирной жизни, некоторые катары допустили огромную ошибку, утратив бдительность.",
Malignus,AVR,Он нагрянул на Эствальд словно буря. Спустя мгновение на месте городка остались лишь пепел и руины.,
Marrow Bats,AVR,"«Неважно, насколько наше влияние распространится над Стенсией, эти земли навсегда останутся населены нежитью».
— Терхольд, архимаг Друнау",
Mass Appeal,AVR,«Мы освободились от власти тьмы! Пусть же обретенная нами мудрость приведет нас к процветанию!»,
Mental Agony,AVR,«Его разум слаб. Скормите его нетопырям».,
Midnight Duelist,AVR,Возвращение Авацины не избавило его от жажды мести.,
Midvast Protector,AVR,«Я продолжал верить в Авацину не смотря ни на что. Вера воздалась мне сторицей».,
Mist Raven,AVR,"«Увидите ворона — идите к холмам. Ворон знает, когда наступает призрачный прилив».
— Свед, рыбак из Нефалии",
Misthollow Griffin,AVR,Для некоторых существ жизнь лишь игра.,
Moonlight Geist,AVR,"Шепот и рыдания — единственное оружие, которое у нее осталось.",
Moorland Inquisitor,AVR,"Инквизиторам преподают религию, философию и изящное искусство заточки топора.",
Narstad Scrapper,AVR,"«Наконец-то принципы воскрешения трупов можно применить не только к плоти!»
— Людевик, некроалхимик",
Natural End,AVR,"Проклятый клинок раскололся, и заточенное в нем привидение наконец-то погрузилось в Благословенный Сон.",
Necrobite,AVR,"Восставшая из мертвых змея кусает не из-за самозащиты. Как и любой зомби, она пытается утолить вечный голод.",
Nephalia Smuggler,AVR,«Моим людям можно доверять. Я сам вырезал им языки. Еще вопросы?»,
Nettle Swine,AVR,"«Я убил одного такого и нашел в его желудке кости и куски стены. Он сожрал хижину, крышу, и всех, кто был внутри».
— Паулин, капканщик из Сомбервальда",
Otherworld Atlas,AVR,"«Любой дурак может его открыть. Но только гений сможет понять, что изображено на пустых страницах».
— Кордел Таинственный",
Outwit,AVR,"Ученик хочет знать, как прочитать заклинание. Мастер задумывается о том, к чему оно приведет.",
Peel from Reality,AVR,"«Бездушный демон, мы с тобой связаны. Теперь мы оба растворимся в забвении».",
Pillar of Flame,AVR,«Пусть достойные найдут успокоение в Благословенном Сне. Пусть проклятые навеки растворятся в забвении».,
Polluted Dead,AVR,"После нападения мертвецов урожай сгнил на корню, а процветающая некогда деревня вымерла буквально за ночь.",
Primal Surge,AVR,С возвращением Авацины жизнь снова забила ключом.,
Raging Poltergeist,AVR,"Многие сжигали трупы мертвецов, чтобы остановить призывателей упырей. Но мертвые возвращались, очень недовольные своей судьбой.",
Rain of Thorns,AVR,"Когда леса стали прибежищами зла, архимаги придумали новый способ очистить дебри.",
Reforge the Soul,AVR,"Волной мощных заклинаний и божественным огнем Авацина очистила этот мир, сняв с него проклятия.",
Renegade Demon,AVR,"«Вы когда-нибудь загоняли в угол раненого вампира? По сравнению с этим, то — просто прогулка в храмовом саду».
— Тристен, маршал катаров",
Righteous Blow,AVR,"«Чудовищам больше не спрятаться в туманах Моркрута!»
— Бруна, Алебастровый Светоч",
Riot Ringleader,AVR,"«Значит, вампиры любят горячую кровь? Посмотрим, как им понравится наша».",
Rite of Ruin,AVR,Адепты культа Скирдаг отказались покорно принять возвращение Авацины.,
Rotcrown Ghoul,AVR,"«Не смотрите ему в глаза. Оно думает о вещах, о которых мертвецы думать не должны».
— капитан Эберхарт",
Rush of Blood,AVR,"Иногда это нужно не только для выживания или удовлетворения зависимости. Иногда это нужно, чтобы снова ощутить вкус жизни.",
Scalding Devil,AVR,Демоны убивают. Дьяволы раздражают.,
Scrapskin Drake,AVR,"«Катары отправили моих скаабов в преисподнюю. Посмотрим, как высоко смогут дотянуться их мечи».
— Людевик, некроалхимик",
Scroll of Avacyn,AVR,"Эти слова должен прочесть каждый, ибо ведают они о будущей жизни, не охваченной оковами страха.",
Scroll of Griselbrand,AVR,"Эти слова не должен видеть никто, ибо ведают они о вещах, которые нельзя осознать, находясь в здравом уме.",
Searchlight Geist,AVR,Оно появляется с приходом тьмы в поисках свежих душ.,
Second Guess,AVR,"«Я вижу, к чему ты стремишься. И мне это не нравится».
— Дьерк, маг привидений",
Seraph of Dawn,AVR,"Она разводит облака, чтобы солнечный свет осветил самые темные логова и гробницы.",
"Sigarda, Host of Herons",AVR,Настоящая преданность заслуживает великой награды.,
Slayers' Stronghold,AVR,"Внутренние дворы замка освещаются постоянно, чтобы ночь не смогла пробраться в его стены.",
Snare the Skies,AVR,Меткость охотника и прочность лозы — опасное сочетание.,
Somberwald Sage,AVR,"«Когда вся сила природы на твоей стороне, ты можешь встретить любую опасность лицом к лицу».",
Somberwald Vigilante,AVR,"У него не осталось ничего, кроме негодования.",
